Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene_11048	jgi.p|Botci1|11048	Supercontig_1.48	-	262278	265269	15.107937	12.594695	13.005214
gene_11059	jgi.p|Botci1|11059	Supercontig_1.49	+	813	2105	10.487626	8.742984	9.027958
gene_11060	jgi.p|Botci1|11060	Supercontig_1.49	+	2860	3606	16.607765	13.845023	14.296295
gene_11064	jgi.p|Botci1|11064	Supercontig_1.49	-	10684	11357	0.481481	0.401385	0.414468
gene_11061	jgi.p|Botci1|11061	Supercontig_1.49	-	4786	6999	13.814363	11.516310	11.891680
gene_11062	jgi.p|Botci1|11062	Supercontig_1.49	-	7466	7621	2.666667	2.223060	2.295520
gene_11063	jgi.p|Botci1|11063	Supercontig_1.49	+	8685	9443	76.135536	63.470207	65.538986
gene_11065	jgi.p|Botci1|11065	Supercontig_1.49	+	11882	14211	3.818039	3.182899	3.286644
gene_11066	jgi.p|Botci1|11066	Supercontig_1.49	+	16057	17521	17.415903	14.518725	14.991958
gene_11067	jgi.p|Botci1|11067	Supercontig_1.49	+	20860	24564	61.857697	51.567520	53.248341
gene_11071	jgi.p|Botci1|11071	Supercontig_1.49	+	35354	37223	3.933090	3.278811	3.385682
gene_11068	jgi.p|Botci1|11068	Supercontig_1.49	+	27901	29552	123.292931	102.782852	106.133011
gene_11069	jgi.p|Botci1|11069	Supercontig_1.49	-	29812	31035	6.244281	5.205530	5.375202
gene_11070	jgi.p|Botci1|11070	Supercontig_1.49	+	31725	34889	15.471043	12.897397	13.317782
gene_11072	jgi.p|Botci1|11072	Supercontig_1.49	-	38014	38109	3.572917	2.978554	3.075638
gene_11073	jgi.p|Botci1|11073	Supercontig_1.49	-	38713	39270	122.094978	101.784180	105.101791
gene_11074	jgi.p|Botci1|11074	Supercontig_1.49	+	40037	40674	52.541077	43.800739	45.228405
gene_11075	jgi.p|Botci1|11075	Supercontig_1.49	-	41393	42218	80.713676	67.286766	69.479950
gene_11076	jgi.p|Botci1|11076	Supercontig_1.49	+	42636	43642	48.498425	40.430592	41.748409
gene_11077	jgi.p|Botci1|11077	Supercontig_1.49	+	44209	45124	19.542326	16.291412	16.822424
gene_11078	jgi.p|Botci1|11078	Supercontig_1.49	+	45889	46686	268.224304	223.604538	230.892838
gene_11082	jgi.p|Botci1|11082	Supercontig_1.49	+	55648	55926	0.032258	0.026892	0.027768
gene_11084	jgi.p|Botci1|11084	Supercontig_1.49	-	60427	61138	1.400888	1.167847	1.205912
gene_11083	jgi.p|Botci1|11083	Supercontig_1.49	-	56985	57764	15.005899	12.509632	12.917377
gene_11079	jgi.p|Botci1|11079	Supercontig_1.49	-	48419	50463	89.867096	74.917480	77.359390
gene_11080	jgi.p|Botci1|11080	Supercontig_1.49	+	51178	51858	48.080765	40.082413	41.388882
gene_11081	jgi.p|Botci1|11081	Supercontig_1.49	-	52250	54845	140.498138	117.125931	120.943604
gene_11094	jgi.p|Botci1|11094	Supercontig_1.49	+	80654	80782	5.992248	4.995423	5.158247
gene_11095	jgi.p|Botci1|11095	Supercontig_1.49	-	81036	81501	0.000000	0.000000	0.000000
gene_11092	jgi.p|Botci1|11092	Supercontig_1.49	-	78423	78710	5.263889	4.388228	4.531260
gene_11093	jgi.p|Botci1|11093	Supercontig_1.49	-	79149	80032	2.423243	2.020131	2.085976
gene_11089	jgi.p|Botci1|11089	Supercontig_1.49	-	72861	73071	9.886427	8.241796	8.510433
gene_11090	jgi.p|Botci1|11090	Supercontig_1.49	+	74548	74805	2.376812	1.981424	2.046007
gene_11091	jgi.p|Botci1|11091	Supercontig_1.49	+	75415	76968	10.419083	8.685843	8.968955
gene_11085	jgi.p|Botci1|11085	Supercontig_1.49	-	63045	63876	61.418335	51.201248	52.870129
gene_11086	jgi.p|Botci1|11086	Supercontig_1.49	-	64927	65472	262.723389	219.018707	226.157532
gene_11087	jgi.p|Botci1|11087	Supercontig_1.49	+	67520	67962	442.863098	369.191742	381.225403
gene_11088	jgi.p|Botci1|11088	Supercontig_1.49	-	69183	71337	98.024330	81.717751	84.381294
gene_11098	jgi.p|Botci1|11098	Supercontig_1.49	+	87381	89031	0.000000	0.000000	0.000000
gene_11099	jgi.p|Botci1|11099	Supercontig_1.49	+	89741	89839	2.070707	1.726240	1.782506
gene_11096	jgi.p|Botci1|11096	Supercontig_1.49	+	83806	84705	3575.526611	2980.729248	3077.884766
gene_11097	jgi.p|Botci1|11097	Supercontig_1.49	+	85170	86502	127.725533	106.478088	109.948700
gene_11100	jgi.p|Botci1|11100	Supercontig_1.49	-	90739	91886	96.068634	80.087379	82.697792
gene_11101	jgi.p|Botci1|11101	Supercontig_1.49	+	92686	92993	5.445455	4.539590	4.687556
gene_11102	jgi.p|Botci1|11102	Supercontig_1.49	+	94654	94911	116.717056	97.300896	100.472374
gene_11103	jgi.p|Botci1|11103	Supercontig_1.49	-	96760	99470	50.116089	41.779156	43.140930
gene_11104	jgi.p|Botci1|11104	Supercontig_1.49	-	102019	103057	150.075668	125.110222	129.188126
gene_11105	jgi.p|Botci1|11105	Supercontig_1.49	+	105966	107487	37.563820	31.314985	32.335686
gene_11106	jgi.p|Botci1|11106	Supercontig_1.49	+	108877	112365	35.536888	29.625240	30.590862
gene_11107	jgi.p|Botci1|11107	Supercontig_1.49	-	114950	115655	24.699528	20.590700	21.261847
gene_11108	jgi.p|Botci1|11108	Supercontig_1.49	-	116593	117376	84.307487	70.282730	72.573570
gene_11109	jgi.p|Botci1|11109	Supercontig_1.49	+	117790	118471	110.485588	92.106041	95.108200
gene_11110	jgi.p|Botci1|11110	Supercontig_1.49	-	118753	119489	30.176559	25.156616	25.976587
gene_11111	jgi.p|Botci1|11111	Supercontig_1.49	-	119916	122924	13.187964	10.994115	11.352464
gene_11112	jgi.p|Botci1|11112	Supercontig_1.49	+	123418	124228	32.134918	26.789196	27.662378
gene_11113	jgi.p|Botci1|11113	Supercontig_1.49	+	124661	125338	35.130951	29.286831	30.241425
gene_11114	jgi.p|Botci1|11114	Supercontig_1.49	-	126047	128258	31.954407	26.638714	27.506990
gene_11115	jgi.p|Botci1|11115	Supercontig_1.49	+	128549	128987	5.906667	4.924078	5.084577
gene_11116	jgi.p|Botci1|11116	Supercontig_1.49	+	130561	131878	78.220642	65.208450	67.333885
gene_11118	jgi.p|Botci1|11118	Supercontig_1.49	+	134953	137086	8.376343	6.982918	7.210523
gene_11119	jgi.p|Botci1|11119	Supercontig_1.49	+	137692	139702	8.282767	6.904909	7.129972
gene_11120	jgi.p|Botci1|11120	Supercontig_1.49	-	140272	140910	29.072460	24.236185	25.026154
gene_11121	jgi.p|Botci1|11121	Supercontig_1.49	+	141269	143727	21.056204	17.553453	18.125601
gene_11124	jgi.p|Botci1|11124	Supercontig_1.49	-	155417	155919	18.107843	15.095559	15.587593
gene_11122	jgi.p|Botci1|11122	Supercontig_1.49	+	144372	145401	22.702042	18.925499	19.542370
gene_11123	jgi.p|Botci1|11123	Supercontig_1.49	-	146231	150334	43.027779	35.870003	37.039173
gene_11125	jgi.p|Botci1|11125	Supercontig_1.49	-	157020	157691	21.214634	17.685528	18.261980
gene_11130	jgi.p|Botci1|11130	Supercontig_1.49	+	165057	165221	2.018182	1.682453	1.737291
gene_11129	jgi.p|Botci1|11129	Supercontig_1.49	-	164583	164804	2.816546	2.348007	2.424539
gene_11126	jgi.p|Botci1|11126	Supercontig_1.49	-	159068	159613	0.347849	0.289983	0.299435
gene_11127	jgi.p|Botci1|11127	Supercontig_1.49	-	160552	161481	40.570969	33.821892	34.924297
gene_11128	jgi.p|Botci1|11128	Supercontig_1.49	-	161919	163489	16.027361	13.361171	13.796672
gene_11131	jgi.p|Botci1|11131	Supercontig_1.49	-	166096	166762	0.000000	0.000000	0.000000
gene_11132	jgi.p|Botci1|11132	Supercontig_1.49	-	168568	169520	4.470342	3.726690	3.848160
gene_11133	jgi.p|Botci1|11133	Supercontig_1.49	+	169973	170486	24.719648	20.607475	21.279167
gene_11134	jgi.p|Botci1|11134	Supercontig_1.49	+	171894	172592	47.986526	40.003853	41.307762
gene_11135	jgi.p|Botci1|11135	Supercontig_1.49	-	173209	174226	1539.654419	1283.529175	1325.365234
gene_11138	jgi.p|Botci1|11138	Supercontig_1.49	+	177607	179116	1.146078	0.955425	0.986567
gene_11140	jgi.p|Botci1|11140	Supercontig_1.49	+	183647	184606	0.460938	0.384260	0.396785
gene_11139	jgi.p|Botci1|11139	Supercontig_1.49	+	180473	182956	1.533167	1.278121	1.319781
gene_11136	jgi.p|Botci1|11136	Supercontig_1.49	+	174735	175584	72.595695	60.519222	62.491825
gene_11137	jgi.p|Botci1|11137	Supercontig_1.49	-	175875	176653	34.859276	29.060349	30.007561
gene_11141	jgi.p|Botci1|11141	Supercontig_1.49	+	185575	187376	2.715164	2.263490	2.337267
gene_11144	jgi.p|Botci1|11144	Supercontig_1.49	-	192793	192891	0.373737	0.311565	0.321720
gene_11143	jgi.p|Botci1|11143	Supercontig_1.49	-	192191	192316	1.857143	1.548203	1.598666
gene_11145	jgi.p|Botci1|11145	Supercontig_1.49	+	193754	194047	0.707483	0.589791	0.609015
gene_11142	jgi.p|Botci1|11142	Supercontig_1.49	-	188136	189736	6.338095	5.283738	5.455959
gene_11149	jgi.p|Botci1|11149	Supercontig_1.49	+	200982	202082	3.500742	2.918385	3.013509
gene_11148	jgi.p|Botci1|11148	Supercontig_1.49	+	199278	200408	96.960564	80.830933	83.465584
gene_11152	jgi.p|Botci1|11152	Supercontig_1.49	+	207233	207798	2.164576	1.804494	1.863310
gene_11150	jgi.p|Botci1|11150	Supercontig_1.49	-	202830	205114	23.689865	19.748999	20.392710
gene_11153	jgi.p|Botci1|11153	Supercontig_1.49	-	208612	209960	132.714661	110.637253	114.243431
gene_11155	jgi.p|Botci1|11155	Supercontig_1.49	-	213581	213810	1.396679	1.164338	1.202289
gene_11156	jgi.p|Botci1|11156	Supercontig_1.49	+	215096	215739	1.497884	1.248707	1.289408
gene_11157	jgi.p|Botci1|11157	Supercontig_1.49	+	216065	217234	2.894017	2.412590	2.491228
gene_11154	jgi.p|Botci1|11154	Supercontig_1.49	-	211379	212559	127.716858	106.470848	109.941216
gene_11158	jgi.p|Botci1|11158	Supercontig_1.49	+	218488	219174	6.566825	5.474418	5.652854
gene_11160	jgi.p|Botci1|11160	Supercontig_1.49	-	224003	224527	0.000000	0.000000	0.000000
gene_11159	jgi.p|Botci1|11159	Supercontig_1.49	-	220548	222589	15.674112	13.066686	13.492588
gene_11161	jgi.p|Botci1|11161	Supercontig_1.49	-	226288	227264	37.828320	31.535488	32.563374
gene_11162	jgi.p|Botci1|11162	Supercontig_1.49	+	227852	231211	30.274904	25.238600	26.061241
gene_11163	jgi.p|Botci1|11163	Supercontig_1.49	+	231516	232043	24.183588	20.160589	20.817715
gene_11164	jgi.p|Botci1|11164	Supercontig_1.49	-	234617	235371	80.957901	67.490356	69.690178
gene_11165	jgi.p|Botci1|11165	Supercontig_1.49	+	235641	236884	19.422968	16.191910	16.719679
gene_11166	jgi.p|Botci1|11166	Supercontig_1.49	+	238708	239965	15.994193	13.333520	13.768121
gene_11167	jgi.p|Botci1|11167	Supercontig_1.49	+	241080	242362	6.281717	5.236738	5.407427
gene_11168	jgi.p|Botci1|11168	Supercontig_1.49	+	244374	245581	8.896034	7.416157	7.657884
gene_11169	jgi.p|Botci1|11169	Supercontig_1.49	+	255375	256307	91.028976	75.886086	78.359558
gene_11436	jgi.p|Botci1|11436	Supercontig_1.50	-	32	1896	94.946579	79.151985	81.731911
gene_11441	jgi.p|Botci1|11441	Supercontig_1.50	-	22685	23212	0.000000	0.000000	0.000000
gene_11440	jgi.p|Botci1|11440	Supercontig_1.50	+	18149	20193	7.679513	6.402008	6.610678
gene_11437	jgi.p|Botci1|11437	Supercontig_1.50	-	7634	8664	37.135948	30.958294	31.967365
gene_11438	jgi.p|Botci1|11438	Supercontig_1.50	-	9383	10025	6.577022	5.482918	5.661632
gene_11439	jgi.p|Botci1|11439	Supercontig_1.50	+	10705	16342	107.467735	89.590210	92.510368
gene_11442	jgi.p|Botci1|11442	Supercontig_1.50	+	24050	25896	47.076061	39.244843	40.524014
gene_11443	jgi.p|Botci1|11443	Supercontig_1.50	+	27048	27991	206.498657	172.147110	177.758163
gene_11444	jgi.p|Botci1|11444	Supercontig_1.50	-	28686	29076	106.557526	88.831421	91.726845
gene_11445	jgi.p|Botci1|11445	Supercontig_1.50	+	29484	30262	60.929832	50.794003	52.449612
gene_11446	jgi.p|Botci1|11446	Supercontig_1.50	-	31771	32813	53.761898	44.818478	46.279316
gene_11447	jgi.p|Botci1|11447	Supercontig_1.50	+	33929	34483	40.398197	33.677860	34.775574
gene_11450	jgi.p|Botci1|11450	Supercontig_1.50	-	41943	43922	0.323755	0.269898	0.278695
gene_11452	jgi.p|Botci1|11452	Supercontig_1.50	-	47604	48126	0.000000	0.000000	0.000000
gene_11451	jgi.p|Botci1|11451	Supercontig_1.50	-	45764	46838	2.008056	1.674011	1.728575
gene_11448	jgi.p|Botci1|11448	Supercontig_1.50	+	36715	38069	657.332458	547.983582	565.844910
gene_11453	jgi.p|Botci1|11453	Supercontig_1.50	-	50607	52355	133.850815	111.584412	115.221451
gene_11454	jgi.p|Botci1|11454	Supercontig_1.50	+	53947	54372	44.495308	37.093403	38.302448
gene_11455	jgi.p|Botci1|11455	Supercontig_1.50	-	55264	56248	122.014366	101.716980	105.032402
gene_11456	jgi.p|Botci1|11456	Supercontig_1.50	-	57107	58135	282.410950	235.431198	243.104980
gene_11458	jgi.p|Botci1|11458	Supercontig_1.50	-	63155	63605	0.000000	0.000000	0.000000
gene_11459	jgi.p|Botci1|11459	Supercontig_1.50	-	67660	67764	1.142857	0.952740	0.983794
gene_11457	jgi.p|Botci1|11457	Supercontig_1.50	-	59308	60564	28.614164	23.854128	24.631643
gene_11462	jgi.p|Botci1|11462	Supercontig_1.50	+	71157	71602	0.000000	0.000000	0.000000
gene_11461	jgi.p|Botci1|11461	Supercontig_1.50	-	68651	70452	13.054249	10.882642	11.237357
gene_11463	jgi.p|Botci1|11463	Supercontig_1.50	+	72000	72695	16.410919	13.680923	14.126846
gene_11464	jgi.p|Botci1|11464	Supercontig_1.50	-	73027	74529	3.462109	2.886179	2.980253
gene_11466	jgi.p|Botci1|11466	Supercontig_1.50	+	78122	78964	8.527323	7.108782	7.340490
gene_11467	jgi.p|Botci1|11467	Supercontig_1.50	-	79267	80048	141.392014	117.871117	121.713066
gene_11468	jgi.p|Botci1|11468	Supercontig_1.50	+	80328	81446	20.848125	17.379990	17.946484
gene_11469	jgi.p|Botci1|11469	Supercontig_1.50	+	81942	85966	11.979151	9.986389	10.311893
gene_11472	jgi.p|Botci1|11472	Supercontig_1.50	+	91866	92367	3.506140	2.922885	3.018155
gene_11470	jgi.p|Botci1|11470	Supercontig_1.50	-	87055	88045	44.415852	37.027168	38.234051
gene_11473	jgi.p|Botci1|11473	Supercontig_1.50	-	94728	95458	51.844631	43.220154	44.628895
gene_11474	jgi.p|Botci1|11474	Supercontig_1.50	+	96378	97121	160.717743	133.981964	138.349045
gene_11476	jgi.p|Botci1|11476	Supercontig_1.50	-	101417	101617	14.034826	11.700099	12.081458
gene_11475	jgi.p|Botci1|11475	Supercontig_1.50	-	98230	99798	26.254303	21.886837	22.600227
gene_11477	jgi.p|Botci1|11477	Supercontig_1.50	-	103236	103809	0.689578	0.574865	0.593602
gene_11480	jgi.p|Botci1|11480	Supercontig_1.50	+	108845	110191	0.221232	0.184430	0.190441
gene_11481	jgi.p|Botci1|11481	Supercontig_1.50	+	112842	113644	0.000000	0.000000	0.000000
gene_11478	jgi.p|Botci1|11478	Supercontig_1.50	+	106760	107692	0.671186	0.559533	0.577770
gene_11484	jgi.p|Botci1|11484	Supercontig_1.50	-	120150	120391	2.925244	2.438623	2.518108
gene_11485	jgi.p|Botci1|11485	Supercontig_1.50	+	121529	122404	16.805937	14.010229	14.466885
gene_11482	jgi.p|Botci1|11482	Supercontig_1.50	-	114561	116338	346.235352	288.638245	298.046295
gene_11483	jgi.p|Botci1|11483	Supercontig_1.50	-	116806	117672	24.192863	20.168322	20.825701
gene_11486	jgi.p|Botci1|11486	Supercontig_1.50	-	125991	127301	80.600052	67.192039	69.382133
gene_11487	jgi.p|Botci1|11487	Supercontig_1.50	-	128243	130002	210.133209	175.177032	180.886871
gene_11488	jgi.p|Botci1|11488	Supercontig_1.50	+	133429	136116	10.908304	9.093681	9.390086
gene_11489	jgi.p|Botci1|11489	Supercontig_1.50	+	136842	137534	26.102449	21.760246	22.469511
gene_11490	jgi.p|Botci1|11490	Supercontig_1.50	-	140519	142180	31.981998	26.661715	27.530743
gene_11491	jgi.p|Botci1|11491	Supercontig_1.50	-	143482	144306	88.434967	73.723595	76.126587
gene_11492	jgi.p|Botci1|11492	Supercontig_1.50	-	150211	151039	607.476379	506.421204	522.927795
gene_11493	jgi.p|Botci1|11493	Supercontig_1.50	-	152675	153160	0.000000	0.000000	0.000000
gene_11494	jgi.p|Botci1|11494	Supercontig_1.50	-	154779	155789	20.413656	17.017796	17.572483
gene_11495	jgi.p|Botci1|11495	Supercontig_1.50	+	156513	159685	22.636608	18.870953	19.486044
gene_11498	jgi.p|Botci1|11498	Supercontig_1.50	+	165389	167375	8.981719	7.487588	7.731643
gene_11499	jgi.p|Botci1|11499	Supercontig_1.50	-	167516	168127	0.973393	0.811467	0.837916
gene_11496	jgi.p|Botci1|11496	Supercontig_1.50	-	160060	161520	28.194565	23.504330	24.270443
gene_11497	jgi.p|Botci1|11497	Supercontig_1.50	-	162404	164955	79.436745	66.222244	68.380737
gene_11529	jgi.p|Botci1|11529	Supercontig_1.50	+	229551	229952	0.388060	0.323505	0.334050
gene_11528	jgi.p|Botci1|11528	Supercontig_1.50	+	227637	228692	1.286932	1.072848	1.107817
gene_11531	jgi.p|Botci1|11531	Supercontig_1.50	-	231349	232443	79.986107	66.680222	68.853638
gene_11532	jgi.p|Botci1|11532	Supercontig_1.50	-	233328	234079	36.063133	30.063944	31.043863
gene_11536	jgi.p|Botci1|11536	Supercontig_1.50	+	241782	244323	0.151324	0.126151	0.130263
gene_11533	jgi.p|Botci1|11533	Supercontig_1.50	+	234672	236248	14.802759	12.340284	12.742511
gene_11534	jgi.p|Botci1|11534	Supercontig_1.50	-	236507	237949	26.782106	22.326838	23.054571
gene_11535	jgi.p|Botci1|11535	Supercontig_1.50	+	238569	240226	12.609542	10.511914	10.854546
gene_11548	jgi.p|Botci1|11548	Supercontig_1.51	-	643	1047	62.105171	51.773823	53.461372
gene_11549	jgi.p|Botci1|11549	Supercontig_1.51	+	3952	4107	42.102566	35.098701	36.242725
gene_11550	jgi.p|Botci1|11550	Supercontig_1.51	+	5983	7901	5.347730	4.458122	4.603433
gene_11551	jgi.p|Botci1|11551	Supercontig_1.51	+	9062	12501	17.558178	14.637332	15.114430
gene_11500	jgi.p|Botci1|11500	Supercontig_1.50	+	170354	171811	42.332649	35.290508	36.440788
gene_11501	jgi.p|Botci1|11501	Supercontig_1.50	-	172182	174440	857.921875	715.204468	738.516235
gene_11502	jgi.p|Botci1|11502	Supercontig_1.50	-	176287	176394	2.851852	2.377439	2.454931
gene_11503	jgi.p|Botci1|11503	Supercontig_1.50	+	177738	180744	20.730299	17.281763	17.845055
gene_11504	jgi.p|Botci1|11504	Supercontig_1.50	+	182009	182173	0.000000	0.000000	0.000000
gene_11505	jgi.p|Botci1|11505	Supercontig_1.50	+	183394	183862	0.000000	0.000000	0.000000
gene_11506	jgi.p|Botci1|11506	Supercontig_1.50	+	184525	184695	0.000000	0.000000	0.000000
gene_11507	jgi.p|Botci1|11507	Supercontig_1.50	-	186251	186848	66.244446	55.224522	57.024540
gene_11508	jgi.p|Botci1|11508	Supercontig_1.50	-	189590	189706	1.059829	0.883524	0.912322
gene_11509	jgi.p|Botci1|11509	Supercontig_1.50	+	190702	192553	1.595977	1.330482	1.373849
gene_11510	jgi.p|Botci1|11510	Supercontig_1.50	-	192967	193515	2.597450	2.165358	2.235937
gene_11511	jgi.p|Botci1|11511	Supercontig_1.50	-	193821	194336	0.841085	0.701168	0.724023
gene_11512	jgi.p|Botci1|11512	Supercontig_1.50	-	194824	195388	14.820176	12.354804	12.757504
gene_11513	jgi.p|Botci1|11513	Supercontig_1.50	-	195752	197266	2.439142	2.033385	2.099662
gene_11514	jgi.p|Botci1|11514	Supercontig_1.50	-	197649	199369	49.845921	41.553928	42.908363
gene_11515	jgi.p|Botci1|11515	Supercontig_1.50	-	200176	200295	0.000000	0.000000	0.000000
gene_11516	jgi.p|Botci1|11516	Supercontig_1.50	-	200888	201472	1.697519	1.415133	1.461258
gene_11517	jgi.p|Botci1|11517	Supercontig_1.50	+	202919	203032	0.000000	0.000000	0.000000
gene_11518	jgi.p|Botci1|11518	Supercontig_1.50	-	203286	204601	158.830078	132.408310	136.724106
gene_11519	jgi.p|Botci1|11519	Supercontig_1.50	+	208002	208238	0.000000	0.000000	0.000000
gene_11520	jgi.p|Botci1|11520	Supercontig_1.50	+	208742	208997	0.000000	0.000000	0.000000
gene_11521	jgi.p|Botci1|11521	Supercontig_1.50	+	209523	209903	1.944882	1.621346	1.674193
gene_11522	jgi.p|Botci1|11522	Supercontig_1.50	-	210720	213156	10.559525	8.802922	9.089849
gene_11523	jgi.p|Botci1|11523	Supercontig_1.50	+	214179	216217	164.518463	137.150436	141.620789
gene_11524	jgi.p|Botci1|11524	Supercontig_1.50	-	217981	219477	499.211121	416.166138	429.730896
gene_11525	jgi.p|Botci1|11525	Supercontig_1.50	-	221719	221946	8.956141	7.466266	7.709625
gene_11526	jgi.p|Botci1|11526	Supercontig_1.50	+	222638	224129	1327.772461	1106.894287	1142.973022
gene_11527	jgi.p|Botci1|11527	Supercontig_1.50	+	224625	226199	1749.269165	1458.274048	1505.805786
gene_11554	jgi.p|Botci1|11554	Supercontig_1.51	-	25204	26821	0.115409	0.096210	0.099346
gene_11555	jgi.p|Botci1|11555	Supercontig_1.51	-	29826	30024	0.000000	0.000000	0.000000
gene_11552	jgi.p|Botci1|11552	Supercontig_1.51	-	15265	19468	14.794141	12.333099	12.735092
gene_11558	jgi.p|Botci1|11558	Supercontig_1.51	-	39223	40083	2.583043	2.153347	2.223535
gene_11559	jgi.p|Botci1|11559	Supercontig_1.51	+	41383	42392	3.242436	2.703049	2.791154
gene_11556	jgi.p|Botci1|11556	Supercontig_1.51	+	31020	35273	1.722908	1.436298	1.483114
gene_11557	jgi.p|Botci1|11557	Supercontig_1.51	-	35748	36365	14.501618	12.089239	12.483282
gene_11560	jgi.p|Botci1|11560	Supercontig_1.51	-	42969	45786	10.516470	8.767030	9.052787
gene_11561	jgi.p|Botci1|11561	Supercontig_1.51	+	46324	48476	1.992931	1.661402	1.715555
gene_11562	jgi.p|Botci1|11562	Supercontig_1.51	+	48889	51485	9.590854	7.995392	8.255999
gene_11564	jgi.p|Botci1|11564	Supercontig_1.51	-	55191	55746	1.084601	0.904175	0.933646
gene_11563	jgi.p|Botci1|11563	Supercontig_1.51	+	52158	53493	3.526941	2.940226	3.036061
gene_11565	jgi.p|Botci1|11565	Supercontig_1.51	+	59113	60607	33.057838	27.558588	28.456846
gene_11566	jgi.p|Botci1|11566	Supercontig_1.51	+	61317	62752	4.682604	3.903641	4.030879
gene_11567	jgi.p|Botci1|11567	Supercontig_1.51	-	64136	65526	11.318770	9.435865	9.743423
gene_11568	jgi.p|Botci1|11568	Supercontig_1.51	-	67260	69202	7.804714	6.506381	6.718453
gene_11569	jgi.p|Botci1|11569	Supercontig_1.51	-	70692	72325	234.962982	195.876312	202.260818
gene_11573	jgi.p|Botci1|11573	Supercontig_1.51	-	78544	79675	6.648990	5.542914	5.723583
gene_11570	jgi.p|Botci1|11570	Supercontig_1.51	-	73559	74137	21.455940	17.886692	18.469702
gene_11571	jgi.p|Botci1|11571	Supercontig_1.51	+	74840	76543	21.888281	18.247112	18.841867
gene_11572	jgi.p|Botci1|11572	Supercontig_1.51	+	77094	78194	52.462307	43.735073	45.160603
gene_11574	jgi.p|Botci1|11574	Supercontig_1.51	+	80239	81267	1.299967	1.083714	1.119038
gene_11575	jgi.p|Botci1|11575	Supercontig_1.51	-	81688	83462	5.486391	4.573717	4.722795
gene_11576	jgi.p|Botci1|11576	Supercontig_1.51	+	83956	86136	22.572214	18.817272	19.430613
gene_11577	jgi.p|Botci1|11577	Supercontig_1.51	+	86764	88221	3.963640	3.304279	3.411980
gene_11580	jgi.p|Botci1|11580	Supercontig_1.51	-	94173	94556	38.122395	31.780642	32.816521
gene_11581	jgi.p|Botci1|11581	Supercontig_1.51	+	94927	95097	69.947365	58.311455	60.212090
gene_11583	jgi.p|Botci1|11583	Supercontig_1.51	+	99180	100090	5.620892	4.685843	4.838576
gene_11585	jgi.p|Botci1|11585	Supercontig_1.51	-	101916	102843	1.565763	1.305295	1.347840
gene_11586	jgi.p|Botci1|11586	Supercontig_1.51	-	104775	105648	37.080460	30.912037	31.919600
gene_11589	jgi.p|Botci1|11589	Supercontig_1.51	+	110513	111886	0.000000	0.000000	0.000000
gene_11590	jgi.p|Botci1|11590	Supercontig_1.51	-	113771	113899	0.441860	0.368356	0.380362
gene_11588	jgi.p|Botci1|11588	Supercontig_1.51	-	107058	108803	72.671249	60.582211	62.556862
gene_11592	jgi.p|Botci1|11592	Supercontig_1.51	-	118753	119962	2.841969	2.369200	2.446424
gene_11596	jgi.p|Botci1|11596	Supercontig_1.51	-	128271	129795	0.000000	0.000000	0.000000
gene_11599	jgi.p|Botci1|11599	Supercontig_1.51	+	133274	136201	0.210796	0.175730	0.181457
gene_11600	jgi.p|Botci1|11600	Supercontig_1.51	-	138787	138963	0.615819	0.513376	0.530109
gene_11601	jgi.p|Botci1|11601	Supercontig_1.51	-	139308	139436	0.325581	0.271420	0.280267
gene_11604	jgi.p|Botci1|11604	Supercontig_1.51	+	143618	143776	1.125786	0.938509	0.969099
gene_11593	jgi.p|Botci1|11593	Supercontig_1.51	+	120242	121578	64.887337	54.093170	55.856312
gene_11607	jgi.p|Botci1|11607	Supercontig_1.51	+	149042	149910	7.415490	6.181905	6.383402
gene_11605	jgi.p|Botci1|11605	Supercontig_1.51	+	144396	144557	0.061728	0.051459	0.053137
gene_11606	jgi.p|Botci1|11606	Supercontig_1.51	+	145269	148029	47.919308	39.947815	41.249897
gene_11609	jgi.p|Botci1|11609	Supercontig_1.51	-	156963	157112	4.440000	3.701395	3.822041
gene_11608	jgi.p|Botci1|11608	Supercontig_1.51	-	151667	153688	61.861031	51.570297	53.251209
gene_11610	jgi.p|Botci1|11610	Supercontig_1.51	-	157432	157869	3.656141	3.047933	3.147279
gene_11611	jgi.p|Botci1|11611	Supercontig_1.51	+	158664	160245	172.268341	143.611084	148.292023
gene_11627	jgi.p|Botci1|11627	Supercontig_1.51	-	193049	193260	0.000000	0.000000	0.000000
gene_11628	jgi.p|Botci1|11628	Supercontig_1.51	-	196764	199511	7.230085	6.027343	6.223802
gene_11631	jgi.p|Botci1|11631	Supercontig_1.51	-	205357	205497	3.035461	2.530504	2.612985
gene_11632	jgi.p|Botci1|11632	Supercontig_1.51	+	207023	207139	1.179487	0.983276	1.015326
gene_11629	jgi.p|Botci1|11629	Supercontig_1.51	+	202423	203823	19.312618	16.099916	16.624687
gene_11630	jgi.p|Botci1|11630	Supercontig_1.51	-	204138	204641	19.715054	16.435406	16.971111
gene_11612	jgi.p|Botci1|11612	Supercontig_1.51	-	163833	164478	0.000000	0.000000	0.000000
gene_11613	jgi.p|Botci1|11613	Supercontig_1.51	+	165764	166081	0.000000	0.000000	0.000000
gene_11614	jgi.p|Botci1|11614	Supercontig_1.51	+	166815	167390	68.531250	57.130909	58.993065
