chr	pos	str	con	per_site_wei
Chr1	15614620	-	CG	1.0
Chr1	15614805	+	CG	1.0
Chr1	15614827	+	CG	1.0
Chr1	15614946	-	CG	1.0
Chr1	15614969	-	CG	1.0
Chr1	15615020	-	CG	0.6666666666666666
Chr1	15615043	+	CG	0.8
Chr1	15615044	-	CG	0.7272727272727273
Chr1	15615058	-	CG	0.8
Chr1	15615343	-	CG	1.0
Chr1	15615349	-	CG	0.8
Chr1	15615423	+	CG	0.9090909090909091
Chr1	15615424	-	CG	0.8571428571428571
Chr1	15615445	+	CG	0.9090909090909091
Chr1	15615446	-	CG	0.5714285714285714
Chr1	15615475	+	CG	0.8333333333333334
Chr1	15615476	-	CG	0.3333333333333333
Chr1	15615567	+	CG	0.7777777777777778
Chr1	15615590	+	CG	1.0
Chr1	15615598	+	CG	1.0
Chr1	15615602	+	CG	1.0
Chr1	15615944	+	CG	0.9333333333333333
Chr1	15615945	-	CG	0.75
Chr1	15615956	+	CG	0.8235294117647058
Chr1	15615957	-	CG	1.0
Chr1	15616002	+	CG	0.875
Chr1	15616003	-	CG	1.0
Chr1	15616008	+	CG	0.5625
Chr1	15616009	-	CG	0.6666666666666666
Chr1	15616028	+	CG	0.8181818181818182
Chr1	15616029	-	CG	1.0
Chr1	15616093	+	CG	1.0
Chr1	15616122	+	CG	1.0
Chr1	15616123	-	CG	1.0
Chr1	15616131	+	CG	1.0
Chr1	15616166	+	CG	0.8
Chr1	15616167	-	CG	1.0
Chr1	15616179	+	CG	1.0
Chr1	15616180	-	CG	0.8
Chr1	15616228	+	CG	1.0
Chr1	15616530	+	CG	1.0
Chr1	15616565	+	CG	0.8333333333333334
Chr1	15616577	+	CG	0.8333333333333334
Chr1	15616608	+	CG	1.0
Chr1	15616857	-	CG	1.0
Chr1	15616881	-	CG	0.8333333333333334
Chr1	15616915	-	CG	0.6666666666666666
Chr1	15616949	-	CG	1.0
Chr1	15616964	-	CG	1.0
Chr1	15616966	-	CG	0.8
Chr1	15616977	-	CG	1.0
Chr1	15617543	+	CG	1.0
Chr1	15617566	+	CG	0.8
Chr1	15617591	+	CG	0.8571428571428571
Chr1	15617612	+	CG	0.8571428571428571
Chr1	15617625	+	CG	0.7142857142857143
Chr1	15617637	+	CG	0.5714285714285714
Chr1	15617650	+	CG	0.6666666666666666
Chr1	15617680	+	CG	0.6
Chr1	15617684	+	CG	0.8
Chr1	15617690	+	CG	0.6666666666666666
Chr1	15617696	+	CG	0.6
Chr1	15617730	+	CG	0.8
Chr1	15617788	-	CG	1.0
Chr1	15617812	-	CG	0.8
Chr1	15618136	-	CG	0.8571428571428571
Chr1	15618147	-	CG	0.75
Chr1	15618228	+	CG	0.6
Chr1	15618229	-	CG	1.0
Chr1	15618276	+	CG	1.0
Chr1	15618277	-	CG	0.625
Chr1	15618289	+	CG	1.0
Chr1	15618290	-	CG	1.0
Chr1	15618322	+	CG	1.0
Chr1	15618323	-	CG	1.0
Chr1	15618438	+	CG	1.0
Chr1	15618458	-	CG	1.0
Chr1	15618474	+	CG	1.0
Chr1	15618475	-	CG	1.0
Chr1	15618525	+	CG	0.8
Chr1	15618526	-	CG	0.8571428571428571
Chr1	15618586	+	CG	0.8571428571428571
Chr1	15618587	-	CG	1.0
Chr1	15618605	+	CG	0.875
Chr1	15618606	-	CG	0.9
Chr1	15618621	+	CG	0.8571428571428571
Chr1	15618622	-	CG	1.0
Chr1	15618749	+	CG	0.6
Chr1	15618750	-	CG	0.6666666666666666
Chr1	15618782	+	CG	1.0
Chr1	15618783	-	CG	1.0
Chr1	15618827	+	CG	1.0
Chr1	15618828	-	CG	0.7777777777777778
Chr1	15618885	+	CG	1.0
Chr1	15618886	-	CG	1.0
Chr1	15618911	+	CG	1.0
Chr1	15619209	-	CG	1.0
Chr1	15619263	+	CG	1.0
Chr1	15619264	-	CG	0.8888888888888888
Chr1	15619267	+	CG	1.0
Chr1	15619268	-	CG	0.875
Chr1	15619294	+	CG	0.875
Chr1	15619295	-	CG	0.875
Chr1	15619321	+	CG	0.8571428571428571
Chr1	15619322	-	CG	0.6363636363636364
Chr1	15619366	+	CG	0.875
Chr1	15619367	-	CG	0.9090909090909091
Chr1	15619401	+	CG	0.8
Chr1	15619402	-	CG	0.8888888888888888
Chr1	15619463	+	CG	0.9166666666666666
Chr1	15619464	-	CG	1.0
Chr1	15619565	+	CG	1.0
Chr1	15619566	-	CG	1.0
Chr1	15619600	+	CG	1.0
Chr1	15619601	-	CG	0.7777777777777778
Chr1	15619629	+	CG	1.0
Chr1	15619630	-	CG	0.8571428571428571
Chr1	15619675	+	CG	1.0
Chr1	15619676	-	CG	1.0
Chr1	15619685	+	CG	0.9
Chr1	15619686	-	CG	1.0
Chr1	15619737	+	CG	0.7777777777777778
Chr1	15619783	+	CG	0.8571428571428571
Chr1	15619784	-	CG	0.8
Chr1	15619809	+	CG	0.625
Chr1	15619829	+	CG	0.8
Chr1	15619830	-	CG	1.0
Chr1	15620008	+	CG	0.8
Chr1	15620009	-	CG	1.0
Chr1	15620055	+	CG	1.0
Chr1	15620056	-	CG	1.0
Chr1	15620068	+	CG	1.0
Chr1	15620069	-	CG	1.0
Chr1	15620134	-	CG	1.0
Chr1	15620137	-	CG	0.8333333333333334
Chr1	15620188	-	CG	1.0
Chr1	15620266	+	CG	0.75
Chr1	15620267	-	CG	0.8
Chr1	15620277	+	CG	0.8888888888888888
Chr1	15620278	-	CG	0.5
Chr1	15620318	+	CG	1.0
Chr1	15620319	-	CG	0.75
Chr1	15620327	+	CG	0.9
Chr1	15620328	-	CG	0.5555555555555556
Chr1	15620363	+	CG	0.8333333333333334
Chr1	15620364	-	CG	0.875
Chr1	15620419	-	CG	1.0
Chr1	15620504	-	CG	1.0
Chr1	15620511	-	CG	0.9090909090909091
Chr1	15620527	-	CG	1.0
Chr1	15620583	+	CG	1.0
Chr1	15620584	-	CG	1.0
Chr1	15620666	+	CG	1.0
Chr1	15620667	-	CG	1.0
Chr1	15620672	+	CG	0.8571428571428571
Chr1	15620731	+	CG	1.0
Chr1	15620732	-	CG	0.8571428571428571
Chr1	15620743	+	CG	1.0
Chr1	15620744	-	CG	1.0
Chr1	15620772	+	CG	1.0
Chr1	15620773	-	CG	0.8571428571428571
Chr1	15620778	+	CG	0.875
Chr1	15620779	-	CG	1.0
Chr1	15620805	+	CG	0.875
Chr1	15620806	-	CG	0.5714285714285714
Chr1	15620830	+	CG	0.8
Chr1	15620831	-	CG	1.0
Chr1	15620895	+	CG	0.7272727272727273
Chr1	15620896	-	CG	0.7
Chr1	15620991	+	CG	0.7777777777777778
Chr1	15620992	-	CG	0.8181818181818182
Chr1	15621138	+	CG	0.8888888888888888
Chr1	15621139	-	CG	0.9090909090909091
Chr1	15621191	-	CG	0.8888888888888888
Chr1	15621254	-	CG	0.9166666666666666
Chr1	15621306	+	CG	0.8333333333333334
Chr1	15621307	-	CG	0.7272727272727273
Chr1	15621377	+	CG	1.0
Chr1	15621378	-	CG	0.9090909090909091
Chr1	15621396	+	CG	0.8
Chr1	15621397	-	CG	0.5555555555555556
Chr1	15621574	-	CG	0.7142857142857143
Chr1	15621609	+	CG	1.0
Chr1	15621610	-	CG	1.0
Chr1	15621623	+	CG	1.0
Chr1	15621624	-	CG	0.8888888888888888
Chr1	15621638	+	CG	0.8333333333333334
Chr1	15621639	-	CG	1.0
Chr1	15621646	+	CG	1.0
Chr1	15621647	-	CG	0.875
Chr1	15621692	+	CG	0.6
Chr1	15621693	-	CG	0.9
Chr1	15621804	-	CG	1.0
Chr1	15621871	+	CG	0.8571428571428571
Chr1	15621872	-	CG	1.0
Chr1	15621891	+	CG	1.0
Chr1	15621892	-	CG	0.7142857142857143
Chr1	15621990	-	CG	1.0
Chr1	15622034	-	CG	0.875
Chr1	15622082	-	CG	0.7272727272727273
Chr1	15622090	+	CG	1.0
Chr1	15622091	-	CG	0.9090909090909091
Chr1	15622115	+	CG	1.0
Chr1	15622116	-	CG	0.7272727272727273
Chr1	15622193	+	CG	0.8
Chr1	15622194	-	CG	0.8571428571428571
Chr1	15622294	+	CG	0.8571428571428571
Chr1	15622295	-	CG	1.0
Chr1	15622352	+	CG	0.8333333333333334
Chr1	15622353	-	CG	1.0
Chr1	15622372	+	CG	0.8
Chr1	15622373	-	CG	1.0
Chr1	15622559	-	CG	0.9230769230769231
Chr1	15622585	-	CG	1.0
Chr1	15622653	-	CG	1.0
Chr1	15622684	-	CG	0.8888888888888888
Chr1	15622726	-	CG	0.8888888888888888
Chr1	15622753	-	CG	1.0
Chr1	15622807	-	CG	0.2857142857142857
Chr1	15622830	-	CG	1.0
Chr1	15622832	-	CG	1.0
Chr1	15622861	-	CG	0.875
Chr1	15622873	-	CG	0.8571428571428571
Chr1	15622888	-	CG	0.7777777777777778
Chr1	15622934	-	CG	1.0
Chr1	15622942	+	CG	1.0
Chr1	15622943	-	CG	0.875
Chr1	15623009	+	CG	1.0
Chr1	15623010	-	CG	0.8888888888888888
Chr1	15623015	+	CG	0.8571428571428571
Chr1	15623016	-	CG	1.0
Chr1	15623017	+	CG	0.8571428571428571
Chr1	15623018	-	CG	1.0
Chr1	15623027	+	CG	0.875
Chr1	15623028	-	CG	0.9
Chr1	15623044	+	CG	1.0
Chr1	15623045	-	CG	0.8
Chr1	15623072	+	CG	1.0
Chr1	15623073	-	CG	1.0
Chr1	15623099	+	CG	0.7777777777777778
Chr1	15623100	-	CG	1.0
Chr1	15623108	+	CG	0.8888888888888888
Chr1	15623109	-	CG	1.0
Chr1	15623111	+	CG	1.0
Chr1	15623112	-	CG	1.0
Chr1	15623114	+	CG	1.0
Chr1	15623115	-	CG	1.0
Chr1	15623124	+	CG	0.7777777777777778
Chr1	15623125	-	CG	0.8571428571428571
Chr1	15623155	+	CG	0.8
Chr1	15623156	-	CG	0.8888888888888888
Chr1	15623167	+	CG	0.9
Chr1	15623168	-	CG	1.0
Chr1	15623268	+	CG	0.875
Chr1	15623269	-	CG	0.8333333333333334
Chr1	15623399	+	CG	1.0
Chr1	15623400	-	CG	0.625
Chr1	15623418	+	CG	0.8
Chr1	15623419	-	CG	0.7142857142857143
Chr1	15623435	+	CG	1.0
Chr1	15623436	-	CG	0.8333333333333334
Chr1	15623500	+	CG	0.6666666666666666
Chr1	15623501	-	CG	0.6666666666666666
Chr1	15623562	+	CG	0.9230769230769231
Chr1	15623563	-	CG	1.0
Chr1	15623641	+	CG	1.0
Chr1	15623642	-	CG	1.0
Chr1	15623661	+	CG	0.9
Chr1	15623662	-	CG	1.0
Chr1	15623676	+	CG	0.875
Chr1	15623677	-	CG	1.0
Chr1	15623725	+	CG	0.9375
Chr1	15623790	+	CG	1.0
Chr1	15623791	-	CG	1.0
Chr1	15623862	+	CG	0.9
Chr1	15623863	-	CG	1.0
Chr1	15623870	+	CG	0.8181818181818182
Chr1	15623871	-	CG	1.0
Chr1	15624207	+	CG	0.8333333333333334
Chr1	15624208	-	CG	1.0
Chr1	15624226	+	CG	0.9166666666666666
Chr1	15624227	-	CG	1.0
Chr1	15624251	+	CG	0.9285714285714286
Chr1	15624252	-	CG	1.0
Chr1	15624265	+	CG	0.7857142857142857
Chr1	15624266	-	CG	1.0
Chr1	15624573	-	CG	0.8
Chr1	15624788	+	CG	0.6
Chr1	15624789	-	CG	1.0
Chr1	15624800	+	CG	0.8
Chr1	15624801	-	CG	0.8571428571428571
Chr1	15624834	-	CG	1.0
Chr1	15624965	+	CG	1.0
Chr1	15624966	-	CG	0.6666666666666666
Chr1	15625015	+	CG	0.6666666666666666
Chr1	15625016	-	CG	0.7142857142857143
Chr1	15625038	+	CG	1.0
Chr1	15625039	-	CG	1.0
Chr1	15625295	-	CG	1.0
Chr1	15625326	-	CG	1.0
Chr1	15625328	-	CG	1.0
Chr1	15625373	-	CG	1.0
Chr1	15625378	-	CG	1.0
Chr1	15625408	-	CG	1.0
Chr1	15625424	-	CG	1.0
Chr1	15625443	-	CG	0.8888888888888888
Chr1	15625455	-	CG	0.8
Chr1	15625472	-	CG	0.8
Chr1	15625570	+	CG	0.9
Chr1	15625571	-	CG	1.0
Chr1	15625590	+	CG	0.75
Chr1	15625591	-	CG	0.875
Chr1	15625645	+	CG	0.75
Chr1	15625646	-	CG	1.0
Chr1	15625656	+	CG	0.8461538461538461
Chr1	15625657	-	CG	0.75
Chr1	15625747	+	CG	0.7777777777777778
Chr1	15625748	-	CG	0.9
Chr1	15625780	+	CG	0.6
Chr1	15625781	-	CG	0.8888888888888888
Chr1	15625879	+	CG	0.7142857142857143
Chr1	15625897	+	CG	0.9230769230769231
Chr1	15625922	+	CG	0.9090909090909091
Chr1	15625975	+	CG	0.8571428571428571
Chr1	15625976	-	CG	1.0
Chr1	15626008	+	CG	0.6666666666666666
Chr1	15626009	-	CG	1.0
Chr1	15626027	+	CG	1.0
Chr1	15626028	-	CG	0.8333333333333334
Chr1	15626145	+	CG	0.6666666666666666
Chr1	15626266	+	CG	1.0
Chr1	15626284	+	CG	1.0
Chr1	15626304	+	CG	1.0
Chr1	15626654	+	CG	0.8333333333333334
Chr1	15626655	-	CG	1.0
Chr1	15626662	+	CG	1.0
Chr1	15626663	-	CG	1.0
Chr1	15626674	+	CG	1.0
Chr1	15626675	-	CG	0.8
Chr1	15626879	+	CG	0.8888888888888888
Chr1	15626880	-	CG	0.8888888888888888
Chr1	15626899	+	CG	1.0
Chr1	15626900	-	CG	1.0
Chr1	15626915	+	CG	0.875
Chr1	15626916	-	CG	1.0
Chr1	15626930	+	CG	0.7142857142857143
Chr1	15626931	-	CG	1.0
Chr1	15626951	+	CG	1.0
Chr1	15626952	-	CG	0.8
Chr1	15627009	+	CG	1.0
Chr1	15627010	-	CG	0.8
Chr1	15627034	+	CG	0.6
Chr1	15627062	+	CG	1.0
Chr1	15627119	+	CG	0.8333333333333334
Chr1	15627120	-	CG	0.8333333333333334
Chr1	15627142	+	CG	1.0
Chr1	15627143	-	CG	0.6666666666666666
Chr1	15627147	+	CG	1.0
Chr1	15627148	-	CG	1.0
Chr1	15627163	+	CG	1.0
Chr1	15627164	-	CG	1.0
Chr1	15627240	+	CG	1.0
Chr1	15627241	-	CG	0.8333333333333334
Chr1	15627284	+	CG	0.7142857142857143
Chr1	15627343	+	CG	1.0
Chr1	15627356	+	CG	1.0
Chr1	15627421	+	CG	1.0
Chr1	15627448	+	CG	0.875
Chr1	15627449	-	CG	1.0
Chr1	15627531	-	CG	1.0
Chr1	15627560	-	CG	0.5
Chr1	15627605	-	CG	1.0
Chr1	15627622	-	CG	1.0
Chr1	15627913	+	CG	0.8333333333333334
Chr1	15627914	-	CG	1.0
Chr1	15627971	-	CG	1.0
Chr1	15627980	-	CG	1.0
Chr1	15627988	-	CG	1.0
Chr1	15627993	-	CG	0.9
Chr1	15628015	-	CG	0.9090909090909091
Chr1	15628026	-	CG	0.9090909090909091
Chr1	15628059	-	CG	0.8888888888888888
Chr1	15628115	+	CG	0.8571428571428571
Chr1	15628116	-	CG	1.0
Chr1	15628143	+	CG	1.0
Chr1	15628147	+	CG	0.8571428571428571
Chr1	15628175	+	CG	1.0
Chr1	15628197	+	CG	1.0
Chr1	15628272	+	CG	0.8
Chr1	15628273	-	CG	1.0
Chr1	15628291	+	CG	0.8
Chr1	15628292	-	CG	0.6363636363636364
Chr1	15628395	+	CG	0.8
Chr1	15628396	-	CG	1.0
Chr1	15628402	+	CG	0.8
Chr1	15628403	-	CG	0.8
Chr1	15628446	-	CG	1.0
Chr1	15628480	+	CG	1.0
Chr1	15628481	-	CG	0.75
Chr1	15628518	+	CG	0.8333333333333334
Chr1	15628519	-	CG	0.8571428571428571
Chr1	15628600	+	CG	1.0
Chr1	15628601	-	CG	0.8333333333333334
Chr1	15628661	+	CG	0.8571428571428571
Chr1	15628729	+	CG	1.0
Chr1	15628741	+	CG	1.0
Chr1	15628801	+	CG	0.9230769230769231
Chr1	15628831	+	CG	1.0
Chr1	15628853	+	CG	1.0
Chr1	15628860	+	CG	0.9166666666666666
Chr1	15628943	+	CG	1.0
Chr1	15629044	+	CG	0.8571428571428571
Chr1	15629045	-	CG	0.8
Chr1	15629090	+	CG	0.8571428571428571
Chr1	15629091	-	CG	1.0
Chr1	15629098	+	CG	1.0
Chr1	15629099	-	CG	1.0
Chr1	15629181	-	CG	1.0
Chr1	15629194	-	CG	1.0
Chr1	15629222	-	CG	0.75
Chr1	15629294	+	CG	0.7777777777777778
Chr1	15629295	-	CG	0.8333333333333334
Chr1	15629304	+	CG	0.8888888888888888
Chr1	15629305	-	CG	1.0
Chr1	15629334	+	CG	0.8888888888888888
Chr1	15629335	-	CG	1.0
Chr1	15629382	+	CG	0.875
Chr1	15629437	+	CG	0.6666666666666666
Chr1	15629438	-	CG	0.8333333333333334
Chr1	15629447	+	CG	0.6
Chr1	15629448	-	CG	1.0
Chr1	15629577	+	CG	0.9
Chr1	15629636	+	CG	0.9285714285714286
Chr1	15629637	-	CG	1.0
Chr1	15629705	+	CG	0.7777777777777778
Chr1	15629706	-	CG	1.0
Chr1	15629795	+	CG	1.0
Chr1	15629796	-	CG	1.0
Chr1	15629914	+	CG	0.7777777777777778
Chr1	15629915	-	CG	0.9285714285714286
Chr1	15629924	+	CG	0.8
Chr1	15629925	-	CG	0.9285714285714286
Chr1	15629979	+	CG	0.8181818181818182
Chr1	15629980	-	CG	0.6666666666666666
Chr1	15630027	+	CG	0.8888888888888888
Chr1	15630028	-	CG	0.9166666666666666
Chr1	15630036	+	CG	1.0
Chr1	15630037	-	CG	0.9090909090909091
Chr1	15630097	+	CG	0.7142857142857143
Chr1	15630132	+	CG	1.0
Chr1	15630133	-	CG	1.0
Chr1	15630162	+	CG	1.0
Chr1	15630163	-	CG	1.0
Chr1	15630171	+	CG	0.9
Chr1	15630172	-	CG	1.0
Chr1	15630204	+	CG	0.8571428571428571
Chr1	15630205	-	CG	0.75
Chr1	15630249	+	CG	0.7142857142857143
Chr1	15630250	-	CG	0.7
Chr1	15630261	+	CG	1.0
Chr1	15630262	-	CG	1.0
Chr1	15630322	+	CG	1.0
Chr1	15630461	+	CG	0.7142857142857143
Chr1	15630588	+	CG	1.0
Chr1	15630589	-	CG	0.875
Chr1	15630604	+	CG	1.0
Chr1	15630605	-	CG	1.0
Chr1	15630608	+	CG	1.0
Chr1	15630609	-	CG	0.8888888888888888
Chr1	15630716	+	CG	0.8571428571428571
Chr1	15630717	-	CG	0.9166666666666666
Chr1	15630918	-	CG	0.8
Chr1	15630954	-	CG	0.8571428571428571
Chr1	15630970	-	CG	1.0
Chr1	15630989	-	CG	0.9
Chr1	15631036	-	CG	1.0
Chr1	15631048	-	CG	1.0
Chr1	15631110	+	CG	0.875
Chr1	15631111	-	CG	1.0
Chr1	15631116	+	CG	0.875
Chr1	15631117	-	CG	1.0
Chr1	15631128	+	CG	0.8888888888888888
Chr1	15631129	-	CG	0.8333333333333334
Chr1	15631149	+	CG	1.0
Chr1	15631150	-	CG	1.0
Chr1	15631154	+	CG	0.7777777777777778
Chr1	15631173	+	CG	1.0
Chr1	15631208	+	CG	1.0
Chr1	15631391	+	CG	1.0
Chr1	15631392	-	CG	1.0
Chr1	15631393	+	CG	1.0
Chr1	15631394	-	CG	1.0
Chr1	15631482	+	CG	1.0
Chr1	15631483	-	CG	1.0
Chr1	15631492	+	CG	1.0
Chr1	15631493	-	CG	0.8
Chr1	15631546	+	CG	1.0
Chr1	15631599	+	CG	1.0
Chr1	15631600	-	CG	1.0
Chr1	15631612	+	CG	1.0
Chr1	15631613	-	CG	1.0
Chr1	15631636	+	CG	0.8571428571428571
Chr1	15631637	-	CG	1.0
Chr1	15631692	+	CG	0.6666666666666666
Chr1	15631693	-	CG	0.8571428571428571
Chr1	15631711	+	CG	0.6
Chr1	15631712	-	CG	1.0
Chr1	15631739	+	CG	0.8
Chr1	15631740	-	CG	1.0
Chr1	15631813	+	CG	0.6666666666666666
Chr1	15631814	-	CG	0.8
Chr1	15631816	+	CG	1.0
Chr1	15631817	-	CG	0.8
Chr1	15631829	+	CG	0.8333333333333334
Chr1	15631830	-	CG	0.875
Chr1	15631840	-	CG	0.8571428571428571
Chr1	15631842	+	CG	1.0
Chr1	15631843	-	CG	0.7142857142857143
Chr1	15631865	+	CG	0.8571428571428571
Chr1	15631866	-	CG	0.6666666666666666
Chr1	15631922	+	CG	1.0
Chr1	15631927	+	CG	0.875
Chr1	15631928	-	CG	1.0
Chr1	15631975	+	CG	0.9166666666666666
Chr1	15631986	+	CG	0.9230769230769231
Chr1	15632005	+	CG	1.0
Chr1	15632017	+	CG	1.0
Chr1	15632067	+	CG	1.0
Chr1	15632068	-	CG	1.0
Chr1	15632093	+	CG	0.8
Chr1	15632094	-	CG	1.0
Chr1	15632107	+	CG	1.0
Chr1	15632108	-	CG	0.875
Chr1	15632112	+	CG	0.8571428571428571
Chr1	15632113	-	CG	1.0
Chr1	15632375	+	CG	0.7857142857142857
Chr1	15632376	-	CG	0.631578947368421
Chr1	15632457	+	CG	1.0
Chr1	15632458	-	CG	0.8
Chr1	15632472	+	CG	0.4375
Chr1	15632473	-	CG	0.6
Chr1	15632486	+	CG	0.9333333333333333
Chr1	15632487	-	CG	0.9333333333333333
Chr1	15632905	+	CG	1.0
Chr1	15632906	-	CG	0.6
Chr1	15632954	-	CG	0.8571428571428571
Chr1	15632957	-	CG	0.8571428571428571
Chr1	15632973	-	CG	1.0
Chr1	15632976	-	CG	1.0
Chr1	15632979	-	CG	0.875
Chr1	15632982	-	CG	1.0
Chr1	15633049	-	CG	0.8333333333333334
Chr1	15633115	-	CG	0.75
Chr1	15633131	-	CG	1.0
Chr1	15633165	-	CG	1.0
Chr1	15633169	-	CG	1.0
Chr1	15633189	-	CG	1.0
Chr1	15633204	-	CG	1.0
Chr1	15633219	+	CG	0.6
Chr1	15633220	-	CG	1.0
Chr1	15633271	+	CG	1.0
Chr1	15633287	+	CG	1.0
Chr1	15633320	+	CG	1.0
Chr1	15633366	-	CG	0.6
Chr1	15633378	-	CG	1.0
Chr1	15633381	-	CG	1.0
Chr1	15633432	-	CG	1.0
Chr1	15633435	-	CG	1.0
Chr1	15633457	-	CG	1.0
Chr1	15633460	-	CG	1.0
Chr1	15633594	+	CG	1.0
Chr1	15633597	+	CG	0.8
Chr1	15633610	+	CG	1.0
Chr1	15633640	+	CG	1.0
Chr1	15633641	-	CG	0.8
Chr1	15633647	+	CG	1.0
Chr1	15633648	-	CG	1.0
Chr1	15633652	-	CG	0.3333333333333333
Chr1	15633716	+	CG	0.6666666666666666
Chr1	15633717	-	CG	1.0
Chr1	15633722	+	CG	1.0
Chr1	15633723	-	CG	1.0
Chr1	15633747	+	CG	0.8333333333333334
Chr1	15633748	-	CG	0.875
Chr1	15633869	+	CG	0.8333333333333334
Chr1	15633870	-	CG	1.0
Chr1	15633888	+	CG	1.0
Chr1	15633889	-	CG	0.8571428571428571
Chr1	15633890	+	CG	1.0
Chr1	15633891	-	CG	1.0
Chr1	15633897	+	CG	0.8333333333333334
Chr1	15633898	-	CG	1.0
Chr1	15633923	+	CG	1.0
Chr1	15633924	-	CG	1.0
Chr1	15633947	+	CG	1.0
Chr1	15633948	-	CG	1.0
Chr1	15633961	-	CG	1.0
Chr1	15633982	-	CG	1.0
Chr1	15634020	-	CG	1.0
Chr1	15634034	-	CG	1.0
Chr1	15634064	+	CG	1.0
Chr1	15634065	-	CG	0.875
Chr1	15634096	+	CG	0.6
Chr1	15634097	-	CG	1.0
Chr1	15634122	+	CG	0.8333333333333334
Chr1	15634123	-	CG	1.0
Chr1	15634586	+	CG	0.5714285714285714
Chr1	15634587	-	CG	0.6
Chr1	15634831	+	CG	0.7692307692307693
Chr1	15634832	-	CG	0.7
Chr1	15635059	+	CG	1.0
Chr1	15635094	+	CG	0.8
Chr1	15635155	+	CG	0.8888888888888888
Chr1	15635705	+	CG	0.42857142857142855
Chr1	15635755	+	CG	0.6363636363636364
Chr1	15635756	-	CG	0.7142857142857143
Chr1	15635783	+	CG	0.8888888888888888
Chr1	15635784	-	CG	0.8888888888888888
Chr1	15635798	+	CG	0.8888888888888888
Chr1	15635799	-	CG	0.8888888888888888
Chr1	15635943	+	CG	0.9166666666666666
Chr1	15635944	-	CG	0.8461538461538461
Chr1	15636377	+	CG	0.9333333333333333
Chr1	15636378	-	CG	1.0
Chr1	15636427	+	CG	0.3333333333333333
Chr1	15636428	-	CG	0.5454545454545454
Chr1	15636458	+	CG	1.0
Chr1	15636459	-	CG	0.9090909090909091
Chr1	15636533	+	CG	0.8888888888888888
Chr1	15636534	-	CG	0.9
Chr1	15636536	+	CG	1.0
Chr1	15636537	-	CG	0.8181818181818182
Chr1	15636579	+	CG	0.6666666666666666
Chr1	15636580	-	CG	0.7272727272727273
Chr1	15636631	+	CG	1.0
Chr1	15636632	-	CG	0.9090909090909091
Chr1	15636639	+	CG	1.0
Chr1	15636640	-	CG	0.9166666666666666
Chr1	15636642	+	CG	1.0
Chr1	15636643	-	CG	0.9090909090909091
Chr1	15636653	+	CG	0.75
Chr1	15636654	-	CG	0.9090909090909091
Chr1	15636680	+	CG	1.0
Chr1	15636681	-	CG	0.9230769230769231
Chr1	15636691	+	CG	0.9
Chr1	15636692	-	CG	0.9230769230769231
Chr1	15636710	+	CG	0.8888888888888888
Chr1	15636711	-	CG	0.8333333333333334
Chr1	15636805	+	CG	0.6363636363636364
Chr1	15636806	-	CG	0.9
Chr1	15636910	+	CG	1.0
Chr1	15636960	+	CG	1.0
Chr1	15637004	+	CG	0.8888888888888888
Chr1	15637009	+	CG	0.875
Chr1	15637041	+	CG	0.8888888888888888
Chr1	15637043	+	CG	1.0
Chr1	15637050	+	CG	1.0
Chr1	15637073	+	CG	0.6363636363636364
Chr1	15637292	+	CG	0.75
Chr1	15637483	+	CG	0.8571428571428571
Chr1	15637543	+	CG	1.0
Chr1	15637637	+	CG	0.8
Chr1	15637693	+	CG	0.875
Chr1	15637706	+	CG	0.875
Chr1	15637707	-	CG	0.8
Chr1	15637735	+	CG	0.75
Chr1	15637736	-	CG	0.7
Chr1	15637761	+	CG	1.0
Chr1	15637762	-	CG	1.0
Chr1	15637947	-	CG	0.8333333333333334
Chr1	15638084	-	CG	1.0
Chr1	15638107	-	CG	1.0
Chr1	15638128	-	CG	0.8571428571428571
Chr1	15638140	-	CG	0.8333333333333334
Chr1	15638190	-	CG	0.8
Chr1	15638207	-	CG	0.6
Chr1	15638219	-	CG	1.0
Chr1	15638243	-	CG	1.0
Chr1	15638256	-	CG	1.0
Chr1	15638260	-	CG	1.0
Chr1	15638328	-	CG	0.8
Chr1	15638549	+	CG	1.0
Chr1	15638669	+	CG	1.0
Chr1	15638670	-	CG	1.0
Chr1	15638672	+	CG	1.0
Chr1	15638697	+	CG	0.7777777777777778
Chr1	15638724	+	CG	1.0
Chr1	15638725	-	CG	1.0
Chr1	15638736	+	CG	1.0
Chr1	15638737	-	CG	0.8
Chr1	15638798	+	CG	0.875
Chr1	15638799	-	CG	1.0
Chr1	15638950	+	CG	1.0
Chr1	15638951	-	CG	1.0
Chr1	15638966	+	CG	0.8
Chr1	15638967	-	CG	0.5714285714285714
Chr1	15638982	+	CG	1.0
Chr1	15638983	-	CG	1.0
Chr1	15638999	+	CG	0.9
Chr1	15639000	-	CG	1.0
Chr1	15639061	+	CG	0.8333333333333334
Chr1	15639093	+	CG	1.0
Chr1	15639094	-	CG	1.0
Chr1	15639113	+	CG	0.625
Chr1	15639142	+	CG	0.8
Chr1	15639191	-	CG	1.0
Chr1	15639243	-	CG	1.0
Chr1	15639258	-	CG	1.0
Chr1	15639291	+	CG	1.0
Chr1	15639341	+	CG	1.0
Chr1	15639348	+	CG	0.8333333333333334
Chr1	15639374	+	CG	0.6666666666666666
Chr1	15639389	+	CG	0.7142857142857143
