Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene_10294	jgi.p|Botci1|10294	Supercontig_1.42	-	113982	114472	1.405628	1.047904	1.132854
gene_10295	jgi.p|Botci1|10295	Supercontig_1.42	+	114929	115331	0.990313	0.738284	0.798134
gene_10296	jgi.p|Botci1|10296	Supercontig_1.42	+	116641	118604	126.561584	94.352417	102.001205
gene_10297	jgi.p|Botci1|10297	Supercontig_1.42	-	121436	122346	182.842575	136.310226	147.360382
gene_10298	jgi.p|Botci1|10298	Supercontig_1.42	+	124449	126677	36.548378	27.247034	29.455845
gene_10299	jgi.p|Botci1|10299	Supercontig_1.42	-	127734	130214	3.606610	2.688750	2.906716
gene_10300	jgi.p|Botci1|10300	Supercontig_1.42	-	130484	132124	1.786715	1.332007	1.439987
gene_10301	jgi.p|Botci1|10301	Supercontig_1.42	+	134520	135956	4.020392	2.997226	3.240200
gene_10302	jgi.p|Botci1|10302	Supercontig_1.42	+	136791	137805	19.871904	14.814623	16.015587
gene_10303	jgi.p|Botci1|10303	Supercontig_1.42	+	138822	139792	25.842657	19.265856	20.827663
gene_10304	jgi.p|Botci1|10304	Supercontig_1.42	+	140845	141962	19.338041	14.416625	15.585326
gene_10306	jgi.p|Botci1|10306	Supercontig_1.42	+	146095	146760	1.165165	0.868637	0.939055
gene_10305	jgi.p|Botci1|10305	Supercontig_1.42	-	142847	144521	4.626144	3.448818	3.728400
gene_10310	jgi.p|Botci1|10310	Supercontig_1.42	-	154169	154978	1.139845	0.849761	0.918648
gene_10311	jgi.p|Botci1|10311	Supercontig_1.42	-	155588	156367	9.169230	6.835716	7.389861
gene_10312	jgi.p|Botci1|10312	Supercontig_1.42	-	156708	157500	0.000000	0.000000	0.000000
gene_10313	jgi.p|Botci1|10313	Supercontig_1.42	+	158208	159428	27.060610	20.173843	21.809261
gene_10314	jgi.p|Botci1|10314	Supercontig_1.42	+	159784	162695	22.704010	16.925974	18.298098
gene_10315	jgi.p|Botci1|10315	Supercontig_1.42	+	163901	165687	45.337799	33.799603	36.539604
gene_10316	jgi.p|Botci1|10316	Supercontig_1.42	-	168079	169834	14.277368	10.643863	11.506720
gene_10317	jgi.p|Botci1|10317	Supercontig_1.42	-	173210	180198	49.023884	36.547600	39.510372
gene_10318	jgi.p|Botci1|10318	Supercontig_1.42	+	182810	186448	53.699398	40.033222	43.278561
gene_10319	jgi.p|Botci1|10319	Supercontig_1.42	-	186793	187281	349.235077	260.356842	281.462952
gene_10320	jgi.p|Botci1|10320	Supercontig_1.42	+	188561	189569	65.168236	48.583309	52.521770
gene_10321	jgi.p|Botci1|10321	Supercontig_1.42	-	189976	192265	9.178233	6.842427	7.397117
gene_10324	jgi.p|Botci1|10324	Supercontig_1.42	-	198490	199648	0.000000	0.000000	0.000000
gene_10323	jgi.p|Botci1|10323	Supercontig_1.42	-	197179	198230	0.439801	0.327874	0.354454
gene_10322	jgi.p|Botci1|10322	Supercontig_1.42	+	192998	193932	35.996609	26.835688	29.011152
gene_10325	jgi.p|Botci1|10325	Supercontig_1.42	+	201949	202681	9.489431	7.074428	7.647924
gene_10326	jgi.p|Botci1|10326	Supercontig_1.42	-	203025	203951	3.392770	2.529330	2.734373
gene_10327	jgi.p|Botci1|10327	Supercontig_1.42	+	204811	206297	69.069527	51.491745	55.665981
gene_10328	jgi.p|Botci1|10328	Supercontig_1.42	+	206885	209013	8.782351	6.547295	7.078059
gene_10329	jgi.p|Botci1|10329	Supercontig_1.42	+	211941	213066	39.084122	29.137447	31.499504
gene_10330	jgi.p|Botci1|10330	Supercontig_1.42	-	214795	219866	34.882072	26.004793	28.112902
gene_10331	jgi.p|Botci1|10331	Supercontig_1.42	+	222657	223229	32.053890	23.896368	25.833553
gene_10332	jgi.p|Botci1|10332	Supercontig_1.42	-	224207	224672	32.931873	24.550907	26.541157
gene_10333	jgi.p|Botci1|10333	Supercontig_1.42	+	225583	227179	23.970284	17.869989	19.318642
gene_10334	jgi.p|Botci1|10334	Supercontig_1.42	+	228202	229703	100.810074	75.154503	81.246986
gene_10335	jgi.p|Botci1|10335	Supercontig_1.42	-	230692	230868	104.192101	77.675835	83.972717
gene_10336	jgi.p|Botci1|10336	Supercontig_1.42	+	231280	235105	111.472824	83.103653	89.840546
gene_10340	jgi.p|Botci1|10340	Supercontig_1.42	-	242634	244256	6.230716	4.645036	5.021591
gene_10341	jgi.p|Botci1|10341	Supercontig_1.42	+	245654	247015	1.745228	1.301078	1.406551
gene_10342	jgi.p|Botci1|10342	Supercontig_1.42	-	247640	250328	11.643134	8.680026	9.383682
gene_10337	jgi.p|Botci1|10337	Supercontig_1.42	-	236237	238223	87.977928	65.588074	70.905045
gene_10338	jgi.p|Botci1|10338	Supercontig_1.42	+	238556	240406	96.631989	72.039726	77.879707
gene_10339	jgi.p|Botci1|10339	Supercontig_1.42	-	240849	241847	221.394730	165.051102	178.431152
gene_10343	jgi.p|Botci1|10343	Supercontig_1.42	+	251402	253310	12.069320	8.997750	9.727163
gene_10344	jgi.p|Botci1|10344	Supercontig_1.42	+	254031	255772	5.247061	3.911715	4.228823
gene_10345	jgi.p|Botci1|10345	Supercontig_1.42	+	256958	257703	1.304946	0.972845	1.051710
gene_10346	jgi.p|Botci1|10346	Supercontig_1.42	+	258052	258584	2.129089	1.587249	1.715921
gene_10347	jgi.p|Botci1|10347	Supercontig_1.42	+	259757	260615	0.761305	0.567557	0.613567
gene_10348	jgi.p|Botci1|10348	Supercontig_1.42	-	262754	266290	92.921127	69.273254	74.888969
gene_10349	jgi.p|Botci1|10349	Supercontig_1.42	+	268031	269685	149.939926	111.781113	120.842766
gene_10353	jgi.p|Botci1|10353	Supercontig_1.42	-	276914	277248	25.014185	18.648224	20.159964
gene_10350	jgi.p|Botci1|10350	Supercontig_1.42	+	270946	272196	105.474007	78.631508	85.005859
gene_10351	jgi.p|Botci1|10351	Supercontig_1.42	-	272859	274226	41.120613	30.655663	33.140797
gene_10352	jgi.p|Botci1|10352	Supercontig_1.42	-	274882	275582	0.000000	0.000000	0.000000
gene_10356	jgi.p|Botci1|10356	Supercontig_1.42	+	282906	283061	0.512821	0.382311	0.413304
gene_10354	jgi.p|Botci1|10354	Supercontig_1.42	+	279293	281268	17.275728	12.879158	13.923222
gene_10355	jgi.p|Botci1|10355	Supercontig_1.42	-	281603	282001	36.398495	27.135294	29.335051
gene_10365	jgi.p|Botci1|10365	Supercontig_1.43	-	6244	6527	2.671807	1.991848	2.153320
gene_10364	jgi.p|Botci1|10364	Supercontig_1.43	+	2783	3281	8.029556	5.986082	6.471351
gene_10357	jgi.p|Botci1|10357	Supercontig_1.42	+	284515	287230	62.602161	46.670284	50.453663
gene_10367	jgi.p|Botci1|10367	Supercontig_1.43	+	13475	14368	534.747375	398.657379	430.974945
gene_10369	jgi.p|Botci1|10369	Supercontig_1.43	+	19077	19307	1.943723	1.449057	1.566527
gene_10368	jgi.p|Botci1|10368	Supercontig_1.43	+	16280	17697	20.978548	15.639633	16.907476
gene_10376	jgi.p|Botci1|10376	Supercontig_1.43	+	30912	31480	0.000000	0.000000	0.000000
gene_10370	jgi.p|Botci1|10370	Supercontig_1.43	-	19914	20552	95.078247	70.881401	76.627480
gene_10371	jgi.p|Botci1|10371	Supercontig_1.43	+	20829	21766	102.675774	76.545403	82.750641
gene_10372	jgi.p|Botci1|10372	Supercontig_1.43	+	22132	23506	7.015399	5.230022	5.653999
gene_10373	jgi.p|Botci1|10373	Supercontig_1.43	-	23731	24645	366.755096	273.418121	295.583069
gene_10374	jgi.p|Botci1|10374	Supercontig_1.43	+	25223	26584	48.689625	36.298405	39.240978
gene_10375	jgi.p|Botci1|10375	Supercontig_1.43	+	27236	29948	36.694874	27.356247	29.573912
gene_10379	jgi.p|Botci1|10379	Supercontig_1.43	-	41432	41726	0.000000	0.000000	0.000000
gene_10380	jgi.p|Botci1|10380	Supercontig_1.43	+	43140	43301	4.240741	3.161498	3.417788
gene_10377	jgi.p|Botci1|10377	Supercontig_1.43	-	32075	33527	125.011284	93.196663	100.751755
gene_10378	jgi.p|Botci1|10378	Supercontig_1.43	-	34481	36382	543.470764	405.160706	438.005524
gene_10382	jgi.p|Botci1|10382	Supercontig_1.43	-	45975	47682	33.067963	24.652363	26.650835
gene_10383	jgi.p|Botci1|10383	Supercontig_1.43	+	48113	49367	41.285843	30.778841	33.273964
gene_10384	jgi.p|Botci1|10384	Supercontig_1.43	+	49915	51156	52.884865	39.425983	42.622093
gene_10385	jgi.p|Botci1|10385	Supercontig_1.43	-	51540	52322	36.346104	27.096235	29.292826
gene_10387	jgi.p|Botci1|10387	Supercontig_1.43	+	58581	59549	12.175439	9.076862	9.812689
gene_10388	jgi.p|Botci1|10388	Supercontig_1.43	+	60397	62186	26.386709	19.671448	21.266136
gene_10389	jgi.p|Botci1|10389	Supercontig_1.43	-	63155	63901	148.301895	110.559944	119.522614
gene_10390	jgi.p|Botci1|10390	Supercontig_1.43	-	64749	67970	93.972069	70.056740	75.735970
gene_10391	jgi.p|Botci1|10391	Supercontig_1.43	-	70069	71090	85.588364	63.806633	68.979187
gene_10392	jgi.p|Botci1|10392	Supercontig_1.43	-	72383	73911	97.145409	72.422478	78.293495
gene_10393	jgi.p|Botci1|10393	Supercontig_1.43	+	74839	76431	202.168259	150.717636	162.935745
gene_10395	jgi.p|Botci1|10395	Supercontig_1.43	-	81030	81167	0.572464	0.426775	0.461372
gene_10394	jgi.p|Botci1|10394	Supercontig_1.43	+	78304	79820	161.204987	120.179283	129.921753
gene_10396	jgi.p|Botci1|10396	Supercontig_1.43	-	82459	83496	53.042839	39.543755	42.749413
gene_10400	jgi.p|Botci1|10400	Supercontig_1.43	+	91973	92440	0.000000	0.000000	0.000000
gene_10397	jgi.p|Botci1|10397	Supercontig_1.43	-	84849	87424	26.905159	20.057957	21.683977
gene_10398	jgi.p|Botci1|10398	Supercontig_1.43	+	87979	88796	46.622528	34.757374	37.575020
gene_10399	jgi.p|Botci1|10399	Supercontig_1.43	-	89076	90377	45.651516	34.033478	36.792439
gene_10401	jgi.p|Botci1|10401	Supercontig_1.43	+	94217	95979	167.018112	124.513008	134.606781
gene_10404	jgi.p|Botci1|10404	Supercontig_1.43	-	102601	103040	0.000000	0.000000	0.000000
gene_10402	jgi.p|Botci1|10402	Supercontig_1.43	-	96867	100063	49.598057	36.975651	39.973122
gene_10403	jgi.p|Botci1|10403	Supercontig_1.43	+	100518	100908	11.734585	8.748202	9.457386
gene_10405	jgi.p|Botci1|10405	Supercontig_1.43	-	103609	105013	110.703972	82.530472	89.220894
gene_10406	jgi.p|Botci1|10406	Supercontig_1.43	+	105427	105945	81.989662	61.123787	66.078850
gene_10407	jgi.p|Botci1|10407	Supercontig_1.43	+	106962	108057	75.696877	56.432472	61.007240
gene_10409	jgi.p|Botci1|10409	Supercontig_1.43	+	114612	118980	74.976921	55.895741	60.426994
gene_10410	jgi.p|Botci1|10410	Supercontig_1.43	+	122185	122904	16.409075	12.233064	13.224751
gene_10411	jgi.p|Botci1|10411	Supercontig_1.43	+	123202	124755	20.274132	15.114486	16.339760
gene_10412	jgi.p|Botci1|10412	Supercontig_1.43	-	126046	127595	56.779118	42.329170	45.760632
gene_10413	jgi.p|Botci1|10413	Supercontig_1.43	+	127930	129233	54.396664	40.553036	43.840515
gene_10414	jgi.p|Botci1|10414	Supercontig_1.43	-	133212	133847	40.814331	30.427326	32.893955
gene_10415	jgi.p|Botci1|10415	Supercontig_1.43	+	134385	136272	127.620308	95.141701	102.854469
gene_10416	jgi.p|Botci1|10416	Supercontig_1.43	+	137677	138615	5.890309	4.391260	4.747243
gene_10417	jgi.p|Botci1|10417	Supercontig_1.43	-	140192	142408	9.598557	7.155782	7.735873
gene_10418	jgi.p|Botci1|10418	Supercontig_1.43	+	144215	146371	3.540196	2.639237	2.853190
gene_10419	jgi.p|Botci1|10419	Supercontig_1.43	-	146709	148176	53.286816	39.725639	42.946045
gene_10420	jgi.p|Botci1|10420	Supercontig_1.43	+	148758	149580	39.008232	29.080870	31.438343
gene_10421	jgi.p|Botci1|10421	Supercontig_1.43	-	149897	150953	57.253288	42.682671	46.142788
gene_10422	jgi.p|Botci1|10422	Supercontig_1.43	+	151761	152495	63.578236	47.397953	51.240322
gene_10423	jgi.p|Botci1|10423	Supercontig_1.43	+	153356	154625	29.505320	21.996393	23.779556
gene_10424	jgi.p|Botci1|10424	Supercontig_1.43	+	156501	157772	39.974255	29.801046	32.216904
gene_10425	jgi.p|Botci1|10425	Supercontig_1.43	+	158186	158702	32.728096	24.398993	26.376923
gene_10426	jgi.p|Botci1|10426	Supercontig_1.43	+	159004	160336	31.232307	23.283873	25.171406
gene_10427	jgi.p|Botci1|10427	Supercontig_1.43	+	161415	161570	128.903824	96.098572	103.888908
gene_10428	jgi.p|Botci1|10428	Supercontig_1.43	+	162325	164771	7.593979	5.661356	6.120301
gene_10429	jgi.p|Botci1|10429	Supercontig_1.43	+	167217	167621	0.204938	0.152782	0.165168
gene_10430	jgi.p|Botci1|10430	Supercontig_1.43	-	167902	169437	6.167617	4.597995	4.970737
gene_10431	jgi.p|Botci1|10431	Supercontig_1.43	-	169932	171302	2.839103	2.116568	2.288150
gene_10432	jgi.p|Botci1|10432	Supercontig_1.43	-	172044	173177	128.322357	95.665085	103.420280
gene_10434	jgi.p|Botci1|10434	Supercontig_1.43	-	175780	176214	3.576560	2.666347	2.882497
gene_10433	jgi.p|Botci1|10433	Supercontig_1.43	-	174096	174944	19.799765	14.760843	15.957447
gene_10437	jgi.p|Botci1|10437	Supercontig_1.43	-	181485	181981	0.939211	0.700187	0.756949
gene_10435	jgi.p|Botci1|10435	Supercontig_1.43	-	176947	179039	13.896618	10.360012	11.199858
gene_10436	jgi.p|Botci1|10436	Supercontig_1.43	-	179687	180657	4.256705	3.173399	3.430654
gene_10438	jgi.p|Botci1|10438	Supercontig_1.43	-	183151	185211	18.429182	13.739065	14.852839
gene_10439	jgi.p|Botci1|10439	Supercontig_1.43	+	185466	186485	0.000000	0.000000	0.000000
gene_10440	jgi.p|Botci1|10440	Supercontig_1.43	-	187387	188545	52.009212	38.773178	41.916370
gene_10441	jgi.p|Botci1|10441	Supercontig_1.43	-	189366	192880	33.271328	24.803974	26.814735
gene_10442	jgi.p|Botci1|10442	Supercontig_1.43	-	193874	194974	78.085381	58.213120	62.932232
gene_10443	jgi.p|Botci1|10443	Supercontig_1.43	-	195698	196628	6.933038	5.168622	5.587622
gene_10444	jgi.p|Botci1|10444	Supercontig_1.43	+	197650	201630	4.206562	3.136017	3.390242
gene_10445	jgi.p|Botci1|10445	Supercontig_1.43	-	202878	205482	5.868647	4.375112	4.729785
gene_10446	jgi.p|Botci1|10446	Supercontig_1.43	-	205915	208514	45.350296	33.808918	36.549675
gene_10451	jgi.p|Botci1|10451	Supercontig_1.43	-	217529	217922	2.353933	1.754871	1.897132
gene_10450	jgi.p|Botci1|10450	Supercontig_1.43	+	214692	215826	21.306967	15.884471	17.172163
gene_10447	jgi.p|Botci1|10447	Supercontig_1.43	+	208952	209284	189.470337	141.251266	152.701965
gene_10448	jgi.p|Botci1|10448	Supercontig_1.43	-	210377	212086	51.365860	38.293552	41.397861
gene_10449	jgi.p|Botci1|10449	Supercontig_1.43	+	212360	214309	60.758812	45.296055	48.968033
gene_10452	jgi.p|Botci1|10452	Supercontig_1.43	+	219172	220099	1.511589	1.126899	1.218252
gene_10453	jgi.p|Botci1|10453	Supercontig_1.43	+	221052	223089	22.336349	16.651882	18.001785
gene_10454	jgi.p|Botci1|10454	Supercontig_1.43	+	223924	229134	7.010378	5.226278	5.649952
gene_10455	jgi.p|Botci1|10455	Supercontig_1.43	-	229957	230422	1.843714	1.374500	1.485925
gene_10456	jgi.p|Botci1|10456	Supercontig_1.43	+	230983	231171	2.730159	2.035350	2.200348
gene_10457	jgi.p|Botci1|10457	Supercontig_1.43	-	231516	232240	1298.597412	968.112122	1046.593262
gene_10458	jgi.p|Botci1|10458	Supercontig_1.43	-	232927	233369	649.815491	484.441345	523.713135
gene_10459	jgi.p|Botci1|10459	Supercontig_1.43	+	233954	235036	267.198425	199.198029	215.346237
gene_10460	jgi.p|Botci1|10460	Supercontig_1.43	-	235753	236252	34.078159	25.405472	27.464994
gene_10461	jgi.p|Botci1|10461	Supercontig_1.43	-	236600	236940	1.147822	0.855708	0.925077
gene_10462	jgi.p|Botci1|10462	Supercontig_1.43	-	237608	239646	29.828972	22.237677	24.040400
gene_10463	jgi.p|Botci1|10463	Supercontig_1.43	+	240545	241798	98.795853	73.652901	79.623657
gene_10464	jgi.p|Botci1|10464	Supercontig_1.43	-	242100	243367	74.084679	55.230572	59.707901
gene_10465	jgi.p|Botci1|10465	Supercontig_1.43	-	245401	247941	101.277016	75.502625	81.623329
gene_10466	jgi.p|Botci1|10466	Supercontig_1.43	+	248294	249096	42.521149	31.699772	34.269547
gene_10467	jgi.p|Botci1|10467	Supercontig_1.43	-	249544	250188	348.983429	260.169220	281.260132
gene_10468	jgi.p|Botci1|10468	Supercontig_1.43	+	250961	252085	138.076447	102.936813	111.281509
gene_10469	jgi.p|Botci1|10469	Supercontig_1.43	+	252482	253259	127.184433	94.816750	102.503181
gene_10470	jgi.p|Botci1|10470	Supercontig_1.43	+	254106	254939	9.285372	6.922300	7.483464
gene_10471	jgi.p|Botci1|10471	Supercontig_1.43	-	260669	261822	137.983337	102.867409	111.206467
gene_10482	jgi.p|Botci1|10482	Supercontig_1.44	+	554	1805	19.410515	14.470654	15.643734
gene_10485	jgi.p|Botci1|10485	Supercontig_1.44	-	7732	8145	3.033771	2.261694	2.445041
gene_10487	jgi.p|Botci1|10487	Supercontig_1.44	-	10540	10737	1.595960	1.189798	1.286250
gene_10486	jgi.p|Botci1|10486	Supercontig_1.44	+	8998	9753	1.358466	1.012745	1.094844
gene_10483	jgi.p|Botci1|10483	Supercontig_1.44	+	3620	4957	61.651215	45.961353	49.687263
gene_10484	jgi.p|Botci1|10484	Supercontig_1.44	+	5711	6113	0.000000	0.000000	0.000000
gene_10488	jgi.p|Botci1|10488	Supercontig_1.44	+	11442	12519	33.890446	25.265530	27.313707
gene_10489	jgi.p|Botci1|10489	Supercontig_1.44	+	12808	14203	14.653818	10.924509	11.810117
gene_10490	jgi.p|Botci1|10490	Supercontig_1.44	-	14606	16007	33.620434	25.064234	27.096094
gene_10491	jgi.p|Botci1|10491	Supercontig_1.44	-	17825	18349	0.000000	0.000000	0.000000
gene_10492	jgi.p|Botci1|10492	Supercontig_1.44	+	18624	21130	38.309669	28.560089	30.875341
gene_10493	jgi.p|Botci1|10493	Supercontig_1.44	-	22197	22543	39.599697	29.521812	31.915030
gene_10494	jgi.p|Botci1|10494	Supercontig_1.44	+	23427	24579	1123.362793	837.473694	905.364441
gene_10496	jgi.p|Botci1|10496	Supercontig_1.44	+	31033	31212	0.888889	0.662672	0.716392
gene_10495	jgi.p|Botci1|10495	Supercontig_1.44	+	28841	29816	30.505617	22.742121	24.585737
gene_10498	jgi.p|Botci1|10498	Supercontig_1.44	-	42630	43383	0.000000	0.000000	0.000000
gene_10497	jgi.p|Botci1|10497	Supercontig_1.44	+	36550	38926	50.860073	37.916489	40.990231
gene_10499	jgi.p|Botci1|10499	Supercontig_1.44	+	48753	49361	43.407227	32.360344	34.983677
gene_10500	jgi.p|Botci1|10500	Supercontig_1.44	+	50946	51516	7.325948	5.461538	5.904284
gene_10501	jgi.p|Botci1|10501	Supercontig_1.44	-	52247	52402	3.076923	2.293864	2.479819
gene_10502	jgi.p|Botci1|10502	Supercontig_1.44	-	57677	58660	597.910095	445.745605	481.880463
gene_10503	jgi.p|Botci1|10503	Supercontig_1.44	+	59057	59618	516.642090	385.159760	416.383179
gene_10504	jgi.p|Botci1|10504	Supercontig_1.44	-	60505	60972	0.862254	0.642816	0.694926
gene_10506	jgi.p|Botci1|10506	Supercontig_1.44	-	72875	73486	91.255600	68.031601	73.546654
gene_10507	jgi.p|Botci1|10507	Supercontig_1.44	-	73750	74113	52.915859	39.449089	42.647076
gene_10508	jgi.p|Botci1|10508	Supercontig_1.44	+	74790	76632	31.752237	23.671482	25.590439
gene_10509	jgi.p|Botci1|10509	Supercontig_1.44	+	78120	78494	88.375999	65.884834	71.225868
gene_10510	jgi.p|Botci1|10510	Supercontig_1.44	+	79165	80253	3.731523	2.781873	3.007389
gene_10511	jgi.p|Botci1|10511	Supercontig_1.44	+	82052	83266	2.008736	1.497525	1.618923
gene_10512	jgi.p|Botci1|10512	Supercontig_1.44	-	83639	85707	97.816765	72.922981	78.834572
gene_10513	jgi.p|Botci1|10513	Supercontig_1.44	+	85976	87852	73.988907	55.159172	59.630711
gene_10515	jgi.p|Botci1|10515	Supercontig_1.44	-	94196	94994	0.000000	0.000000	0.000000
gene_10516	jgi.p|Botci1|10516	Supercontig_1.44	+	95271	95660	1.382051	1.030327	1.113852
gene_10518	jgi.p|Botci1|10518	Supercontig_1.44	+	98270	98989	0.923611	0.688558	0.744376
gene_10517	jgi.p|Botci1|10517	Supercontig_1.44	-	96612	97656	5.899130	4.397837	4.754352
gene_10514	jgi.p|Botci1|10514	Supercontig_1.44	+	91091	93398	44.302490	33.027771	35.705208
gene_10521	jgi.p|Botci1|10521	Supercontig_1.44	+	104944	106436	0.372642	0.277807	0.300328
gene_10523	jgi.p|Botci1|10523	Supercontig_1.44	+	108627	109482	0.000000	0.000000	0.000000
gene_10520	jgi.p|Botci1|10520	Supercontig_1.44	+	100569	103980	1.295343	0.965686	1.043970
gene_10524	jgi.p|Botci1|10524	Supercontig_1.44	-	110181	112483	98.943169	73.762718	79.742378
gene_10527	jgi.p|Botci1|10527	Supercontig_1.44	-	117014	117256	10.818930	8.065577	8.719422
gene_10526	jgi.p|Botci1|10526	Supercontig_1.44	-	114170	116752	15.019560	11.197172	12.104883
gene_10528	jgi.p|Botci1|10528	Supercontig_1.44	-	120551	122625	71.614548	53.389072	57.717117
gene_10529	jgi.p|Botci1|10529	Supercontig_1.44	-	124406	124921	0.000000	0.000000	0.000000
gene_10531	jgi.p|Botci1|10531	Supercontig_1.44	-	129773	130072	24.193333	18.036274	19.498404
gene_10532	jgi.p|Botci1|10532	Supercontig_1.44	+	130459	131094	14.987421	11.173212	12.078981
gene_10533	jgi.p|Botci1|10533	Supercontig_1.44	-	132261	133616	37.404968	27.885626	30.146208
gene_10535	jgi.p|Botci1|10535	Supercontig_1.44	-	140440	140784	1.797101	1.339750	1.448358
gene_10537	jgi.p|Botci1|10537	Supercontig_1.44	-	143861	145278	2.752608	2.052086	2.218440
gene_10536	jgi.p|Botci1|10536	Supercontig_1.44	-	142528	143647	11.840206	8.826944	9.542511
gene_10534	jgi.p|Botci1|10534	Supercontig_1.44	-	134995	138189	133.651031	99.637642	107.714882
gene_10539	jgi.p|Botci1|10539	Supercontig_1.44	-	148918	149229	44.038460	32.830936	35.492413
gene_10538	jgi.p|Botci1|10538	Supercontig_1.44	-	146326	147917	253.290115	188.829300	204.136948
gene_10540	jgi.p|Botci1|10540	Supercontig_1.44	-	150313	152756	26.803886	19.982458	21.602358
gene_10541	jgi.p|Botci1|10541	Supercontig_1.44	+	153479	153616	6.173913	4.602689	4.975811
gene_10542	jgi.p|Botci1|10542	Supercontig_1.44	+	154705	155177	38.131145	28.426998	30.731462
gene_10543	jgi.p|Botci1|10543	Supercontig_1.44	+	155285	155842	15.235049	11.357820	12.278554
gene_10544	jgi.p|Botci1|10544	Supercontig_1.44	+	157149	157490	82.757301	61.696064	66.697525
gene_10546	jgi.p|Botci1|10546	Supercontig_1.44	-	161982	164647	0.397470	0.296316	0.320337
gene_10545	jgi.p|Botci1|10545	Supercontig_1.44	+	160444	161685	4.399356	3.279746	3.545623
gene_10548	jgi.p|Botci1|10548	Supercontig_1.44	-	169758	172318	463.646179	345.651001	373.671570
gene_10549	jgi.p|Botci1|10549	Supercontig_1.44	+	172936	173422	0.000000	0.000000	0.000000
gene_10550	jgi.p|Botci1|10550	Supercontig_1.44	+	173880	176001	79.262253	59.090485	63.880722
gene_10558	jgi.p|Botci1|10558	Supercontig_1.44	-	200624	201231	0.554457	0.413351	0.446860
gene_10562	jgi.p|Botci1|10562	Supercontig_1.44	-	206505	209673	5.686761	4.239514	4.583195
gene_10552	jgi.p|Botci1|10552	Supercontig_1.44	+	182089	182382	0.190476	0.142001	0.153512
gene_10553	jgi.p|Botci1|10553	Supercontig_1.44	+	183131	185159	28.843781	21.503210	23.246393
gene_10554	jgi.p|Botci1|10554	Supercontig_1.44	+	186524	190917	65.458267	48.799530	52.755520
gene_10555	jgi.p|Botci1|10555	Supercontig_1.44	+	192433	194133	21.017780	15.668880	16.939096
gene_10556	jgi.p|Botci1|10556	Supercontig_1.44	-	194449	198676	35.965511	26.812502	28.986090
gene_10557	jgi.p|Botci1|10557	Supercontig_1.44	-	199585	199964	2.336983	1.742235	1.883471
gene_10564	jgi.p|Botci1|10564	Supercontig_1.44	+	214782	216383	16.557428	12.343662	13.344315
gene_10563	jgi.p|Botci1|10563	Supercontig_1.44	+	211491	213890	250.710846	186.906433	202.058212
gene_10565	jgi.p|Botci1|10565	Supercontig_1.44	-	217859	219957	44.404312	33.103683	35.787266
gene_10566	jgi.p|Botci1|10566	Supercontig_1.44	+	220339	223471	89.413567	66.658348	72.062080
gene_10567	jgi.p|Botci1|10567	Supercontig_1.44	-	224172	226876	162.253204	120.960739	130.766541
gene_10568	jgi.p|Botci1|10568	Supercontig_1.44	+	228346	228615	25.907408	19.314127	20.879848
gene_10569	jgi.p|Botci1|10569	Supercontig_1.44	+	229461	230822	45.275459	33.753124	36.489361
gene_10570	jgi.p|Botci1|10570	Supercontig_1.44	+	231116	231340	77.382225	57.688908	62.365528
gene_10571	jgi.p|Botci1|10571	Supercontig_1.44	+	233889	235733	153.932510	114.757607	124.060562
gene_10572	jgi.p|Botci1|10572	Supercontig_1.44	+	236548	236940	431.457703	321.654297	347.729553
gene_10573	jgi.p|Botci1|10573	Supercontig_1.44	-	237478	238854	76.059547	56.702850	61.299526
gene_10575	jgi.p|Botci1|10575	Supercontig_1.44	-	243013	244989	3.512398	2.618514	2.830786
gene_10574	jgi.p|Botci1|10574	Supercontig_1.44	+	239222	242425	34.429268	25.667225	27.747967
gene_10576	jgi.p|Botci1|10576	Supercontig_1.44	+	245886	247391	94.023117	70.094795	75.777115
gene_10577	jgi.p|Botci1|10577	Supercontig_1.44	+	248383	250409	83.301491	62.101761	67.136108
gene_10578	jgi.p|Botci1|10578	Supercontig_1.44	-	251143	253879	25.657282	19.127657	20.678263
gene_10579	jgi.p|Botci1|10579	Supercontig_1.44	+	254558	256865	20.694962	15.428218	16.678925
gene_10581	jgi.p|Botci1|10581	Supercontig_1.44	+	264063	264806	1.202744	0.896653	0.969341
gene_10580	jgi.p|Botci1|10580	Supercontig_1.44	-	257668	260404	117.110077	87.306267	94.383850
gene_10582	jgi.p|Botci1|10582	Supercontig_1.44	+	266257	268100	34.229000	25.517923	27.586563
gene_10583	jgi.p|Botci1|10583	Supercontig_1.44	-	268991	271823	52.898533	39.436172	42.633110
gene_10596	jgi.p|Botci1|10596	Supercontig_1.45	-	679	2141	29.013100	21.629440	23.382854
gene_10597	jgi.p|Botci1|10597	Supercontig_1.45	+	3473	3841	1.336043	0.996028	1.076772
gene_10598	jgi.p|Botci1|10598	Supercontig_1.45	+	4488	4917	3.396594	2.532181	2.737455
gene_10599	jgi.p|Botci1|10599	Supercontig_1.45	+	5622	6634	0.000000	0.000000	0.000000
gene_10600	jgi.p|Botci1|10600	Supercontig_1.45	+	8155	9816	6.579682	4.905192	5.302837
gene_10602	jgi.p|Botci1|10602	Supercontig_1.45	-	14510	14608	0.969697	0.722915	0.781519
