chr	pos	str	con	per_site_wei
Chr1	15712558	-	CHG	0.8
Chr1	15712570	-	CHG	0.2
Chr1	15712575	-	CHG	0.5
Chr1	15712658	-	CHG	0.4
Chr1	15712663	+	CHG	0.8
Chr1	15712674	+	CHG	0.16666666666666666
Chr1	15712698	+	CHG	0.8
Chr1	15712700	-	CHG	0.4
Chr1	15712751	+	CHG	0.8333333333333334
Chr1	15712774	+	CHG	0.16666666666666666
Chr1	15712787	+	CHG	0.6
Chr1	15713461	+	CHG	0.5714285714285714
Chr1	15713463	-	CHG	0.3333333333333333
Chr1	15713511	+	CHG	0.2
Chr1	15713516	+	CHG	0.4
Chr1	15713828	-	CHG	0.6666666666666666
Chr1	15713907	-	CHG	0.5
Chr1	15713933	-	CHG	0.5
Chr1	15713967	-	CHG	0.3333333333333333
Chr1	15714083	+	CHG	0.8
Chr1	15714092	+	CHG	0.8
Chr1	15714106	+	CHG	0.8
Chr1	15714114	+	CHG	0.6
Chr1	15714185	+	CHG	0.6666666666666666
Chr1	15714187	-	CHG	0.25
Chr1	15714218	-	CHG	0.6
Chr1	15714295	+	CHG	0.5555555555555556
Chr1	15714297	-	CHG	0.2857142857142857
Chr1	15714307	+	CHG	1.0
Chr1	15714309	-	CHG	0.5
Chr1	15714332	+	CHG	0.7142857142857143
Chr1	15714339	+	CHG	1.0
Chr1	15714341	-	CHG	0.5
Chr1	15714362	-	CHG	0.16666666666666666
Chr1	15714383	+	CHG	0.8571428571428571
Chr1	15714385	-	CHG	0.625
Chr1	15714389	+	CHG	0.6666666666666666
Chr1	15714391	-	CHG	0.75
Chr1	15714463	-	CHG	0.4444444444444444
Chr1	15714489	-	CHG	0.75
Chr1	15714500	-	CHG	0.25
Chr1	15714511	-	CHG	0.375
Chr1	15714523	-	CHG	0.8333333333333334
Chr1	15715016	+	CHG	0.5
Chr1	15715018	-	CHG	0.5
Chr1	15715036	+	CHG	0.5714285714285714
Chr1	15715038	-	CHG	0.75
Chr1	15715076	+	CHG	0.4
Chr1	15715078	-	CHG	0.375
Chr1	15715427	-	CHG	0.3333333333333333
Chr1	15715786	+	CHG	0.6
Chr1	15716012	+	CHG	0.5833333333333334
Chr1	15716014	-	CHG	0.7272727272727273
Chr1	15716036	+	CHG	0.5833333333333334
Chr1	15716038	-	CHG	0.8
Chr1	15716202	+	CHG	0.3333333333333333
Chr1	15716204	-	CHG	0.35714285714285715
Chr1	15716282	+	CHG	0.36363636363636365
Chr1	15716284	-	CHG	0.5454545454545454
Chr1	15716307	+	CHG	0.375
Chr1	15716309	-	CHG	0.4
Chr1	15716328	+	CHG	0.375
Chr1	15716575	-	CHG	0.16666666666666666
Chr1	15717150	-	CHG	0.4
Chr1	15717160	+	CHG	0.4
Chr1	15717162	-	CHG	0.5
Chr1	15717185	-	CHG	0.8
Chr1	15717238	-	CHG	0.75
Chr1	15717623	+	CHG	0.5
Chr1	15717971	-	CHG	0.3333333333333333
Chr1	15718203	-	CHG	0.25
Chr1	15718218	-	CHG	0.16666666666666666
Chr1	15718624	+	CHG	0.5
Chr1	15719338	-	CHG	0.5555555555555556
Chr1	15719367	+	CHG	0.5
Chr1	15719369	-	CHG	0.8
Chr1	15719513	+	CHG	0.3333333333333333
Chr1	15719515	-	CHG	0.8
Chr1	15719529	+	CHG	0.25
Chr1	15719542	+	CHG	0.5555555555555556
Chr1	15719544	-	CHG	0.7142857142857143
Chr1	15719569	+	CHG	0.375
Chr1	15719595	+	CHG	0.2727272727272727
Chr1	15719597	-	CHG	0.5555555555555556
Chr1	15719660	-	CHG	0.25
Chr1	15719666	+	CHG	0.5555555555555556
Chr1	15719668	-	CHG	0.6666666666666666
Chr1	15719701	+	CHG	0.5
Chr1	15720126	+	CHG	0.25
Chr1	15720128	-	CHG	0.8571428571428571
Chr1	15720144	+	CHG	0.5
Chr1	15720146	-	CHG	0.375
Chr1	15720220	+	CHG	0.4
Chr1	15720222	-	CHG	0.3333333333333333
Chr1	15720301	+	CHG	0.3333333333333333
Chr1	15720303	-	CHG	0.2
Chr1	15720390	+	CHG	0.4
Chr1	15720474	-	CHG	0.16666666666666666
Chr1	15720526	+	CHG	0.8
Chr1	15720528	-	CHG	0.4444444444444444
Chr1	15720532	+	CHG	0.6666666666666666
Chr1	15720564	+	CHG	0.3333333333333333
Chr1	15720587	+	CHG	0.25
Chr1	15720645	+	CHG	0.6666666666666666
Chr1	15720647	-	CHG	0.6666666666666666
Chr1	15720723	-	CHG	0.2727272727272727
Chr1	15720749	-	CHG	0.2
Chr1	15720835	+	CHG	0.3333333333333333
Chr1	15720837	-	CHG	0.2727272727272727
Chr1	15720842	+	CHG	0.16666666666666666
Chr1	15720844	-	CHG	0.4
Chr1	15720961	+	CHG	0.2
Chr1	15720986	+	CHG	0.8
Chr1	15721049	+	CHG	0.16666666666666666
Chr1	15721177	+	CHG	0.16666666666666666
Chr1	15721746	+	CHG	0.5714285714285714
Chr1	15721748	-	CHG	0.36363636363636365
Chr1	15721781	+	CHG	0.5833333333333334
Chr1	15721783	-	CHG	0.6363636363636364
Chr1	15721810	-	CHG	0.15384615384615385
Chr1	15721821	+	CHG	0.42857142857142855
Chr1	15721823	-	CHG	0.6363636363636364
Chr1	15721830	+	CHG	0.42857142857142855
Chr1	15721832	-	CHG	0.2857142857142857
Chr1	15721854	+	CHG	0.4
Chr1	15721856	-	CHG	0.5
Chr1	15721976	+	CHG	0.2
Chr1	15722189	+	CHG	0.5555555555555556
Chr1	15722234	+	CHG	0.8333333333333334
Chr1	15722420	-	CHG	0.6
Chr1	15722431	-	CHG	0.6
Chr1	15722625	+	CHG	0.3333333333333333
Chr1	15722655	+	CHG	0.4
Chr1	15722693	+	CHG	0.5
Chr1	15722695	-	CHG	0.4
Chr1	15722711	+	CHG	0.3333333333333333
Chr1	15722713	-	CHG	0.4
Chr1	15722809	-	CHG	0.6666666666666666
Chr1	15722815	-	CHG	0.8333333333333334
Chr1	15722840	+	CHG	0.16666666666666666
Chr1	15722852	+	CHG	0.2857142857142857
Chr1	15722984	+	CHG	0.5
Chr1	15722986	-	CHG	0.3333333333333333
Chr1	15723008	+	CHG	0.6666666666666666
Chr1	15723010	-	CHG	0.5
Chr1	15723017	+	CHG	1.0
Chr1	15723019	-	CHG	0.5
Chr1	15723211	+	CHG	0.2222222222222222
Chr1	15723234	+	CHG	0.5
Chr1	15723254	+	CHG	0.5
Chr1	15723362	+	CHG	0.5555555555555556
Chr1	15723418	-	CHG	0.2
Chr1	15723427	+	CHG	0.3
Chr1	15723429	-	CHG	0.6
Chr1	15723447	+	CHG	0.5
Chr1	15723449	-	CHG	0.5714285714285714
Chr1	15723518	+	CHG	0.16666666666666666
Chr1	15723669	+	CHG	0.4
Chr1	15723671	-	CHG	0.5555555555555556
Chr1	15723712	-	CHG	0.6363636363636364
Chr1	15723754	-	CHG	0.2727272727272727
Chr1	15723766	-	CHG	0.7
Chr1	15723806	+	CHG	0.2
Chr1	15723808	-	CHG	0.16666666666666666
Chr1	15723920	+	CHG	0.2222222222222222
Chr1	15724007	+	CHG	0.2
Chr1	15724010	+	CHG	0.4
Chr1	15724038	+	CHG	0.2857142857142857
Chr1	15724100	+	CHG	0.5
Chr1	15724110	+	CHG	0.4
Chr1	15724243	-	CHG	0.8
Chr1	15724249	-	CHG	0.8
Chr1	15724331	-	CHG	1.0
Chr1	15724575	+	CHG	0.8
Chr1	15724590	-	CHG	0.5714285714285714
Chr1	15724598	-	CHG	0.16666666666666666
Chr1	15724629	+	CHG	0.5
Chr1	15724668	+	CHG	0.5
Chr1	15724679	+	CHG	0.2
Chr1	15725070	+	CHG	0.2
Chr1	15725072	-	CHG	0.16666666666666666
Chr1	15725253	+	CHG	0.3
Chr1	15725280	-	CHG	0.2
Chr1	15725295	-	CHG	0.2
Chr1	15725341	+	CHG	0.4444444444444444
Chr1	15725539	+	CHG	0.3333333333333333
Chr1	15725602	+	CHG	0.3333333333333333
Chr1	15725682	+	CHG	0.3333333333333333
Chr1	15725687	+	CHG	0.3333333333333333
Chr1	15725713	+	CHG	0.16666666666666666
Chr1	15725829	-	CHG	0.6666666666666666
Chr1	15725835	-	CHG	0.3333333333333333
Chr1	15726005	-	CHG	0.16666666666666666
Chr1	15726018	-	CHG	0.6
Chr1	15726059	-	CHG	0.6
Chr1	15726070	-	CHG	0.6
Chr1	15726128	-	CHG	0.2
Chr1	15726391	+	CHG	0.4
Chr1	15726393	-	CHG	0.6666666666666666
Chr1	15726432	+	CHG	0.5555555555555556
Chr1	15726434	-	CHG	0.42857142857142855
Chr1	15726466	+	CHG	0.18181818181818182
Chr1	15726468	-	CHG	0.2
Chr1	15726480	+	CHG	0.2
Chr1	15726486	-	CHG	0.36363636363636365
Chr1	15726666	+	CHG	0.6666666666666666
Chr1	15726679	+	CHG	0.16666666666666666
Chr1	15727047	+	CHG	0.8
Chr1	15727734	-	CHG	0.25
Chr1	15727771	-	CHG	0.25
Chr1	15727780	-	CHG	0.3
Chr1	15727923	+	CHG	0.75
Chr1	15727925	-	CHG	0.4
Chr1	15727954	+	CHG	0.7142857142857143
Chr1	15727956	-	CHG	0.7272727272727273
Chr1	15727984	+	CHG	0.5
Chr1	15727998	+	CHG	0.2222222222222222
Chr1	15728023	-	CHG	0.2222222222222222
Chr1	15728050	+	CHG	0.7142857142857143
Chr1	15728052	-	CHG	0.4444444444444444
Chr1	15728054	+	CHG	0.2857142857142857
Chr1	15728121	+	CHG	0.42857142857142855
Chr1	15728123	-	CHG	0.3333333333333333
Chr1	15728151	+	CHG	0.5
Chr1	15728153	-	CHG	0.7142857142857143
Chr1	15728176	-	CHG	0.14285714285714285
Chr1	15728628	-	CHG	0.5555555555555556
Chr1	15728675	-	CHG	0.25
Chr1	15728933	+	CHG	0.2857142857142857
Chr1	15729090	-	CHG	0.18181818181818182
Chr1	15729173	-	CHG	0.16666666666666666
Chr1	15729211	+	CHG	0.14285714285714285
Chr1	15729385	+	CHG	0.4444444444444444
Chr1	15729387	-	CHG	0.25
Chr1	15730225	+	CHG	0.2727272727272727
Chr1	15730286	+	CHG	0.14285714285714285
Chr1	15731571	+	CHG	0.11764705882352941
Chr1	15731582	+	CHG	0.4375
Chr1	15731584	-	CHG	0.6
Chr1	15731737	-	CHG	0.2857142857142857
Chr1	15731752	+	CHG	0.16666666666666666
Chr1	15731754	-	CHG	0.42857142857142855
Chr1	15731757	+	CHG	0.4
Chr1	15731759	-	CHG	0.2857142857142857
Chr1	15731776	-	CHG	0.6666666666666666
Chr1	15731906	+	CHG	0.2
Chr1	15731910	+	CHG	0.36363636363636365
Chr1	15731912	-	CHG	0.3333333333333333
Chr1	15732163	-	CHG	0.16666666666666666
Chr1	15732249	-	CHG	0.42857142857142855
Chr1	15732312	+	CHG	0.6
Chr1	15732408	+	CHG	0.16666666666666666
Chr1	15732410	-	CHG	0.16666666666666666
Chr1	15732441	+	CHG	0.8
Chr1	15732443	-	CHG	0.4
Chr1	15732644	+	CHG	0.9166666666666666
Chr1	15732646	-	CHG	0.7777777777777778
Chr1	15732702	-	CHG	0.16666666666666666
Chr1	15732782	+	CHG	0.4444444444444444
Chr1	15732819	+	CHG	0.5
Chr1	15732832	+	CHG	0.18181818181818182
Chr1	15732834	-	CHG	0.6
Chr1	15732891	+	CHG	0.16666666666666666
Chr1	15732893	-	CHG	0.3
Chr1	15732903	+	CHG	0.23529411764705882
Chr1	15732905	-	CHG	0.3
Chr1	15733067	+	CHG	0.5
Chr1	15733069	-	CHG	1.0
Chr1	15733096	+	CHG	0.42105263157894735
Chr1	15733098	-	CHG	0.625
Chr1	15733108	+	CHG	0.7647058823529411
Chr1	15733110	-	CHG	0.75
Chr1	15733137	+	CHG	0.5384615384615384
Chr1	15733139	-	CHG	0.625
Chr1	15733237	+	CHG	0.6
Chr1	15733239	-	CHG	0.8
Chr1	15733248	+	CHG	0.6
Chr1	15733250	-	CHG	0.4
Chr1	15733253	-	CHG	0.2
Chr1	15733279	+	CHG	0.3333333333333333
Chr1	15733281	-	CHG	0.8
Chr1	15733297	+	CHG	0.2
Chr1	15733317	+	CHG	0.6
Chr1	15733321	+	CHG	0.2
Chr1	15733340	+	CHG	0.8
Chr1	15733415	+	CHG	0.14285714285714285
Chr1	15733438	+	CHG	0.75
Chr1	15733516	+	CHG	0.6
Chr1	15733563	-	CHG	0.4
Chr1	15733610	-	CHG	0.3333333333333333
Chr1	15733612	+	CHG	0.6
Chr1	15733614	-	CHG	0.6
Chr1	15733631	+	CHG	0.375
Chr1	15733633	-	CHG	0.4
Chr1	15733657	+	CHG	0.7142857142857143
Chr1	15733677	+	CHG	0.3333333333333333
Chr1	15733692	+	CHG	0.2857142857142857
Chr1	15733776	+	CHG	0.5555555555555556
Chr1	15733778	-	CHG	0.6
Chr1	15733805	+	CHG	0.5
Chr1	15733807	-	CHG	0.5
Chr1	15733814	+	CHG	0.36363636363636365
Chr1	15733816	-	CHG	0.6666666666666666
Chr1	15733830	+	CHG	0.25
Chr1	15733911	+	CHG	0.4
Chr1	15733913	-	CHG	0.2857142857142857
Chr1	15733966	+	CHG	0.3333333333333333
Chr1	15734035	+	CHG	0.625
Chr1	15734044	+	CHG	0.25
Chr1	15734058	+	CHG	0.2222222222222222
Chr1	15734086	+	CHG	0.2222222222222222
Chr1	15734088	-	CHG	0.16666666666666666
Chr1	15734122	+	CHG	0.18181818181818182
Chr1	15734124	-	CHG	0.42857142857142855
Chr1	15734162	+	CHG	0.7
Chr1	15734164	-	CHG	0.5
Chr1	15734173	+	CHG	0.6666666666666666
Chr1	15734175	-	CHG	0.4
Chr1	15734203	+	CHG	0.75
Chr1	15734251	+	CHG	0.25
Chr1	15734259	+	CHG	0.25
Chr1	15734262	+	CHG	0.2857142857142857
Chr1	15734273	+	CHG	0.2
Chr1	15734409	+	CHG	0.25
Chr1	15734478	+	CHG	0.16666666666666666
Chr1	15734503	+	CHG	0.3333333333333333
Chr1	15734527	+	CHG	0.6666666666666666
Chr1	15734682	+	CHG	0.3333333333333333
Chr1	15734699	+	CHG	0.5333333333333333
Chr1	15734724	+	CHG	0.8666666666666667
Chr1	15734728	+	CHG	0.8571428571428571
Chr1	15734738	+	CHG	0.5833333333333334
Chr1	15734841	+	CHG	0.875
Chr1	15734886	+	CHG	0.3
Chr1	15734995	+	CHG	0.2727272727272727
Chr1	15734997	-	CHG	0.14285714285714285
Chr1	15735021	+	CHG	0.45454545454545453
Chr1	15735023	-	CHG	0.3333333333333333
Chr1	15735090	+	CHG	0.6666666666666666
Chr1	15735092	-	CHG	0.8333333333333334
Chr1	15735102	-	CHG	0.5
Chr1	15735115	+	CHG	0.8333333333333334
Chr1	15735150	-	CHG	0.25
Chr1	15735182	+	CHG	0.16666666666666666
Chr1	15735184	-	CHG	0.14285714285714285
Chr1	15735335	+	CHG	0.625
Chr1	15735450	+	CHG	0.2
Chr1	15735465	+	CHG	0.8
Chr1	15735467	-	CHG	0.2
Chr1	15735488	+	CHG	0.6666666666666666
Chr1	15735490	-	CHG	0.5
Chr1	15735496	+	CHG	0.42857142857142855
Chr1	15735498	-	CHG	0.16666666666666666
Chr1	15735505	+	CHG	0.5714285714285714
Chr1	15735507	-	CHG	0.4
Chr1	15735520	+	CHG	0.7142857142857143
Chr1	15735522	-	CHG	0.2
Chr1	15735535	+	CHG	0.3333333333333333
Chr1	15735537	-	CHG	0.16666666666666666
Chr1	15735597	-	CHG	0.5
Chr1	15735654	-	CHG	0.3333333333333333
Chr1	15735720	+	CHG	0.16666666666666666
Chr1	15735774	+	CHG	0.3333333333333333
Chr1	15735789	+	CHG	0.2
Chr1	15735832	+	CHG	0.3333333333333333
Chr1	15735874	+	CHG	0.2727272727272727
Chr1	15735885	+	CHG	0.2727272727272727
Chr1	15735968	+	CHG	0.3
Chr1	15735980	+	CHG	0.2
Chr1	15736014	+	CHG	0.5
Chr1	15736016	-	CHG	0.7142857142857143
Chr1	15736115	-	CHG	0.375
Chr1	15736141	+	CHG	0.4
Chr1	15736143	-	CHG	0.5714285714285714
Chr1	15736172	-	CHG	0.75
Chr1	15736237	+	CHG	0.875
Chr1	15736239	-	CHG	1.0
Chr1	15736333	+	CHG	0.5833333333333334
Chr1	15736335	-	CHG	0.5
Chr1	15736369	+	CHG	0.3
Chr1	15736371	-	CHG	0.5714285714285714
Chr1	15736381	+	CHG	0.3333333333333333
Chr1	15736383	-	CHG	0.3333333333333333
Chr1	15736393	+	CHG	0.5
Chr1	15736395	-	CHG	0.5
Chr1	15736603	+	CHG	0.2
Chr1	15736745	+	CHG	0.4
Chr1	15736849	-	CHG	0.375
Chr1	15737016	-	CHG	0.5
Chr1	15737072	-	CHG	0.16666666666666666
Chr1	15737374	-	CHG	0.5714285714285714
Chr1	15737519	+	CHG	0.8
Chr1	15737534	+	CHG	0.36363636363636365
Chr1	15737586	+	CHG	0.23076923076923078
Chr1	15737622	+	CHG	0.3
Chr1	15737639	+	CHG	0.6666666666666666
Chr1	15737804	+	CHG	0.4
Chr1	15737819	+	CHG	0.6
Chr1	15737826	+	CHG	0.6
Chr1	15737842	+	CHG	0.4
Chr1	15739956	-	CHG	0.6
Chr1	15739971	-	CHG	0.5
Chr1	15739982	-	CHG	0.8333333333333334
Chr1	15740026	-	CHG	0.42857142857142855
Chr1	15740051	-	CHG	0.2857142857142857
Chr1	15740096	-	CHG	0.3333333333333333
Chr1	15740112	-	CHG	0.6
Chr1	15740134	-	CHG	1.0
Chr1	15740273	+	CHG	0.8
Chr1	15741067	+	CHG	0.4
Chr1	15741075	+	CHG	0.4
Chr1	15741241	+	CHG	0.25
Chr1	15741311	+	CHG	0.5
Chr1	15741313	-	CHG	0.6
Chr1	15741351	+	CHG	0.5
Chr1	15741354	+	CHG	0.2857142857142857
Chr1	15741356	-	CHG	0.2
Chr1	15741927	+	CHG	0.6
Chr1	15741929	-	CHG	0.8333333333333334
Chr1	15741939	+	CHG	0.3333333333333333
Chr1	15741941	-	CHG	0.5
Chr1	15741953	-	CHG	1.0
Chr1	15742089	+	CHG	0.6666666666666666
Chr1	15742091	-	CHG	0.4
Chr1	15742101	+	CHG	0.3333333333333333
Chr1	15742103	-	CHG	0.8
Chr1	15742120	+	CHG	0.6666666666666666
Chr1	15742122	-	CHG	0.6
Chr1	15742150	+	CHG	0.4
Chr1	15742202	-	CHG	0.3333333333333333
Chr1	15742299	+	CHG	0.3333333333333333
Chr1	15742301	-	CHG	0.375
Chr1	15742392	+	CHG	0.2857142857142857
Chr1	15742406	+	CHG	0.6153846153846154
Chr1	15742408	-	CHG	0.5555555555555556
Chr1	15742436	+	CHG	0.4166666666666667
Chr1	15742438	-	CHG	0.2727272727272727
Chr1	15742483	+	CHG	0.3333333333333333
Chr1	15742485	-	CHG	0.42857142857142855
Chr1	15742506	+	CHG	0.2
Chr1	15742508	-	CHG	0.6875
Chr1	15742583	+	CHG	0.4
Chr1	15742585	-	CHG	0.8333333333333334
Chr1	15742606	+	CHG	0.7777777777777778
Chr1	15742608	-	CHG	0.6
Chr1	15742643	+	CHG	0.3
Chr1	15742670	+	CHG	0.3333333333333333
Chr1	15742672	-	CHG	0.26666666666666666
Chr1	15742707	+	CHG	0.2222222222222222
Chr1	15742709	-	CHG	0.17647058823529413
Chr1	15742727	+	CHG	0.8888888888888888
Chr1	15742729	-	CHG	0.8125
Chr1	15742770	+	CHG	0.4
Chr1	15742772	-	CHG	0.45454545454545453
Chr1	15742871	+	CHG	0.42857142857142855
Chr1	15742888	+	CHG	0.5
Chr1	15742919	+	CHG	0.16666666666666666
Chr1	15742923	+	CHG	0.6666666666666666
Chr1	15742932	+	CHG	0.5714285714285714
Chr1	15742951	+	CHG	0.42857142857142855
Chr1	15742988	+	CHG	0.5
Chr1	15743068	+	CHG	0.3333333333333333
Chr1	15743072	+	CHG	0.75
Chr1	15743088	+	CHG	0.4444444444444444
Chr1	15743097	+	CHG	0.6
Chr1	15743151	+	CHG	0.5
Chr1	15743238	+	CHG	0.6
Chr1	15743240	-	CHG	0.3076923076923077
Chr1	15743288	+	CHG	0.8076923076923077
Chr1	15743290	-	CHG	0.6923076923076923
Chr1	15743419	+	CHG	0.5714285714285714
Chr1	15743421	-	CHG	0.6153846153846154
Chr1	15743471	+	CHG	1.0
Chr1	15743473	-	CHG	0.5
Chr1	15743492	+	CHG	0.7142857142857143
Chr1	15743515	+	CHG	0.8571428571428571
Chr1	15743535	+	CHG	0.14285714285714285
Chr1	15743537	-	CHG	0.2
Chr1	15743599	+	CHG	0.625
Chr1	15743613	+	CHG	0.625
Chr1	15743615	-	CHG	0.2
Chr1	15743622	+	CHG	0.42857142857142855
Chr1	15743624	-	CHG	0.6666666666666666
Chr1	15743628	+	CHG	0.42857142857142855
Chr1	15743630	-	CHG	0.16666666666666666
Chr1	15743631	+	CHG	0.6666666666666666
Chr1	15743633	-	CHG	0.5
Chr1	15743646	+	CHG	0.5714285714285714
Chr1	15743658	+	CHG	0.5
Chr1	15743660	-	CHG	0.3333333333333333
Chr1	15743669	-	CHG	0.16666666666666666
Chr1	15743866	+	CHG	0.5
Chr1	15743916	+	CHG	0.5
Chr1	15743994	+	CHG	0.5
Chr1	15744004	+	CHG	0.36363636363636365
Chr1	15744024	+	CHG	0.4
Chr1	15744051	+	CHG	0.4444444444444444
Chr1	15744160	+	CHG	0.25
Chr1	15744162	-	CHG	0.6666666666666666
Chr1	15744167	+	CHG	0.14285714285714285
Chr1	15744169	-	CHG	0.3333333333333333
Chr1	15744170	+	CHG	0.3333333333333333
Chr1	15744172	-	CHG	0.6666666666666666
Chr1	15744181	+	CHG	0.4
Chr1	15744183	-	CHG	0.8333333333333334
Chr1	15744195	-	CHG	0.875
Chr1	15744255	-	CHG	0.2
Chr1	15744449	+	CHG	0.2
Chr1	15744472	+	CHG	0.625
Chr1	15744567	+	CHG	0.2
Chr1	15744569	-	CHG	0.6666666666666666
Chr1	15744596	+	CHG	0.42857142857142855
Chr1	15744598	-	CHG	0.875
Chr1	15744615	+	CHG	0.2857142857142857
Chr1	15744617	-	CHG	0.7777777777777778
Chr1	15744638	+	CHG	0.42857142857142855
Chr1	15744640	-	CHG	0.875
Chr1	15744655	+	CHG	1.0
Chr1	15744657	-	CHG	0.875
Chr1	15744672	-	CHG	0.2857142857142857
Chr1	15744966	+	CHG	0.8
Chr1	15745028	+	CHG	0.38461538461538464
Chr1	15745030	-	CHG	0.375
Chr1	15745091	+	CHG	0.6666666666666666
Chr1	15745093	-	CHG	0.75
Chr1	15745104	+	CHG	0.5833333333333334
Chr1	15745106	-	CHG	0.5555555555555556
Chr1	15745124	-	CHG	0.2222222222222222
Chr1	15745125	+	CHG	0.5555555555555556
Chr1	15745127	-	CHG	0.4444444444444444
Chr1	15745259	+	CHG	0.2857142857142857
Chr1	15745261	-	CHG	0.4
Chr1	15745268	-	CHG	0.4
Chr1	15745283	+	CHG	0.42857142857142855
Chr1	15745285	-	CHG	0.6666666666666666
Chr1	15745304	+	CHG	0.6
Chr1	15745306	-	CHG	0.4
Chr1	15745310	+	CHG	0.6
Chr1	15745346	+	CHG	0.3333333333333333
Chr1	15745370	+	CHG	0.16666666666666666
Chr1	15745382	+	CHG	0.5
Chr1	15745430	+	CHG	0.625
Chr1	15745496	+	CHG	0.3333333333333333
Chr1	15745540	+	CHG	0.5
Chr1	15745577	+	CHG	0.5
Chr1	15745606	+	CHG	0.875
Chr1	15745612	+	CHG	0.5555555555555556
Chr1	15745635	+	CHG	0.6666666666666666
Chr1	15745665	+	CHG	0.6
Chr1	15745667	-	CHG	0.4
Chr1	15745733	-	CHG	0.2
Chr1	15745766	-	CHG	0.6
Chr1	15745779	-	CHG	0.4
Chr1	15745869	+	CHG	0.42857142857142855
Chr1	15745883	+	CHG	0.42857142857142855
Chr1	15745905	+	CHG	0.25
Chr1	15745926	+	CHG	0.2222222222222222
Chr1	15745928	-	CHG	0.4
Chr1	15745938	+	CHG	0.3
Chr1	15745941	+	CHG	0.5
Chr1	15745943	-	CHG	0.14285714285714285
Chr1	15745947	+	CHG	0.3333333333333333
Chr1	15745949	-	CHG	0.14285714285714285
Chr1	15745973	+	CHG	0.3333333333333333
Chr1	15745975	-	CHG	0.16666666666666666
Chr1	15745983	+	CHG	0.42857142857142855
Chr1	15745985	-	CHG	0.5
Chr1	15745986	+	CHG	0.7142857142857143
Chr1	15745988	-	CHG	0.3333333333333333
Chr1	15745994	+	CHG	0.2857142857142857
Chr1	15745996	-	CHG	0.16666666666666666
Chr1	15746004	+	CHG	0.3333333333333333
Chr1	15746006	-	CHG	0.16666666666666666
Chr1	15746007	+	CHG	0.6666666666666666
Chr1	15746009	-	CHG	0.6666666666666666
Chr1	15746015	+	CHG	0.16666666666666666
Chr1	15746017	-	CHG	0.16666666666666666
Chr1	15746025	+	CHG	0.5
Chr1	15746027	-	CHG	0.3333333333333333
Chr1	15746040	+	CHG	0.4444444444444444
Chr1	15746042	-	CHG	0.6666666666666666
Chr1	15746118	+	CHG	0.2857142857142857
Chr1	15746166	+	CHG	0.5
Chr1	15746352	+	CHG	0.2857142857142857
Chr1	15746355	+	CHG	0.25
Chr1	15746370	+	CHG	0.375
Chr1	15746501	+	CHG	0.18181818181818182
Chr1	15746507	+	CHG	0.36363636363636365
Chr1	15746542	+	CHG	0.75
Chr1	15746544	-	CHG	0.3333333333333333
Chr1	15746567	+	CHG	0.2
Chr1	15746569	-	CHG	0.3333333333333333
Chr1	15746724	+	CHG	0.23529411764705882
Chr1	15746726	-	CHG	0.14285714285714285
Chr1	15746753	+	CHG	0.6363636363636364
Chr1	15746755	-	CHG	0.14285714285714285
Chr1	15746904	+	CHG	0.5
Chr1	15746906	-	CHG	0.42857142857142855
Chr1	15747106	+	CHG	0.3333333333333333
Chr1	15747147	+	CHG	0.5
Chr1	15747841	+	CHG	0.16666666666666666
Chr1	15748013	-	CHG	0.6
Chr1	15748116	+	CHG	0.42857142857142855
Chr1	15748118	-	CHG	0.5
Chr1	15748138	+	CHG	0.5714285714285714
Chr1	15748140	-	CHG	0.8
Chr1	15748609	-	CHG	0.42857142857142855
Chr1	15748691	-	CHG	0.8
Chr1	15748706	-	CHG	0.4
Chr1	15748868	+	CHG	0.375
Chr1	15748870	-	CHG	0.6
Chr1	15748916	+	CHG	0.4
Chr1	15748918	-	CHG	0.2
Chr1	15749186	+	CHG	0.25
Chr1	15749199	+	CHG	0.2857142857142857
Chr1	15749369	+	CHG	0.5
Chr1	15749460	+	CHG	0.4444444444444444
Chr1	15749591	+	CHG	0.36363636363636365
Chr1	15749737	+	CHG	0.6
Chr1	15749764	+	CHG	0.4
Chr1	15749838	+	CHG	0.6
Chr1	15749895	+	CHG	0.6
Chr1	15750182	+	CHG	0.75
Chr1	15750184	-	CHG	0.42857142857142855
Chr1	15750223	+	CHG	0.75
Chr1	15750225	-	CHG	0.625
Chr1	15750281	+	CHG	0.6
Chr1	15750283	-	CHG	0.5
Chr1	15750353	+	CHG	0.25
Chr1	15750355	-	CHG	0.6666666666666666
Chr1	15750396	-	CHG	0.2
Chr1	15750424	-	CHG	0.4
Chr1	15750425	+	CHG	0.2222222222222222
Chr1	15750427	-	CHG	0.2
Chr1	15750476	+	CHG	0.5
Chr1	15750499	+	CHG	0.2
Chr1	15750501	-	CHG	0.4
Chr1	15750506	+	CHG	0.2
Chr1	15750558	-	CHG	0.8
Chr1	15750646	+	CHG	0.75
Chr1	15750648	-	CHG	1.0
Chr1	15750691	+	CHG	0.14285714285714285
Chr1	15750693	-	CHG	0.2
Chr1	15750785	+	CHG	0.875
Chr1	15750787	-	CHG	0.6
Chr1	15750932	+	CHG	0.6923076923076923
Chr1	15750934	-	CHG	0.2
Chr1	15750961	+	CHG	0.7692307692307693
Chr1	15750989	+	CHG	0.5
Chr1	15751191	+	CHG	0.3333333333333333
