chr	pos	str	con	per_site_wei
Chr1	15625329	-	CHG	0.25
Chr1	15625560	+	CHG	0.5555555555555556
Chr1	15625562	-	CHG	0.42857142857142855
Chr1	15625638	-	CHG	0.25
Chr1	15625704	+	CHG	0.4166666666666667
Chr1	15625706	-	CHG	0.4
Chr1	15625779	+	CHG	0.4
Chr1	15625805	+	CHG	0.6666666666666666
Chr1	15625807	-	CHG	0.5714285714285714
Chr1	15625829	+	CHG	0.5833333333333334
Chr1	15625831	-	CHG	0.2857142857142857
Chr1	15625896	+	CHG	0.25
Chr1	15625945	+	CHG	1.0
Chr1	15625963	+	CHG	0.8571428571428571
Chr1	15625965	-	CHG	0.8
Chr1	15625977	+	CHG	0.2857142857142857
Chr1	15626010	-	CHG	0.4
Chr1	15626016	+	CHG	0.625
Chr1	15626018	-	CHG	1.0
Chr1	15626062	+	CHG	0.6666666666666666
Chr1	15626064	-	CHG	0.6
Chr1	15626071	+	CHG	0.6666666666666666
Chr1	15626098	+	CHG	0.8888888888888888
Chr1	15626107	+	CHG	0.8888888888888888
Chr1	15626110	+	CHG	0.6666666666666666
Chr1	15626120	+	CHG	0.5
Chr1	15626173	+	CHG	0.5
Chr1	15626178	+	CHG	0.375
Chr1	15626275	+	CHG	1.0
Chr1	15626303	+	CHG	0.6
Chr1	15626645	+	CHG	0.8333333333333334
Chr1	15626800	+	CHG	0.3333333333333333
Chr1	15626802	-	CHG	0.5555555555555556
Chr1	15626827	+	CHG	0.4444444444444444
Chr1	15626829	-	CHG	0.375
Chr1	15626964	+	CHG	0.6666666666666666
Chr1	15626966	-	CHG	0.6666666666666666
Chr1	15626985	-	CHG	0.7142857142857143
Chr1	15627024	+	CHG	0.8
Chr1	15627026	-	CHG	0.6
Chr1	15627051	+	CHG	0.4
Chr1	15627061	+	CHG	0.3333333333333333
Chr1	15627077	+	CHG	0.7142857142857143
Chr1	15627079	-	CHG	0.4
Chr1	15627146	+	CHG	0.3333333333333333
Chr1	15627181	+	CHG	0.8
Chr1	15627183	-	CHG	0.7142857142857143
Chr1	15627194	-	CHG	1.0
Chr1	15627208	-	CHG	0.2857142857142857
Chr1	15627215	-	CHG	0.7142857142857143
Chr1	15627229	+	CHG	0.6666666666666666
Chr1	15627231	-	CHG	0.42857142857142855
Chr1	15627232	+	CHG	1.0
Chr1	15627234	-	CHG	1.0
Chr1	15627283	+	CHG	0.7142857142857143
Chr1	15627313	+	CHG	0.7142857142857143
Chr1	15627331	+	CHG	0.6363636363636364
Chr1	15627338	+	CHG	0.38461538461538464
Chr1	15627355	+	CHG	0.3333333333333333
Chr1	15627364	+	CHG	0.18181818181818182
Chr1	15627493	-	CHG	0.5714285714285714
Chr1	15627526	-	CHG	0.4444444444444444
Chr1	15627631	-	CHG	0.3333333333333333
Chr1	15627646	-	CHG	0.4444444444444444
Chr1	15627737	+	CHG	0.2857142857142857
Chr1	15627739	-	CHG	0.3333333333333333
Chr1	15627743	+	CHG	0.5
Chr1	15627745	-	CHG	0.6
Chr1	15627755	+	CHG	0.5
Chr1	15627867	+	CHG	0.6
Chr1	15627905	+	CHG	0.42857142857142855
Chr1	15627907	-	CHG	0.6666666666666666
Chr1	15627981	-	CHG	0.25
Chr1	15628027	-	CHG	0.2727272727272727
Chr1	15628117	-	CHG	0.6
Chr1	15628124	+	CHG	0.42857142857142855
Chr1	15628226	+	CHG	0.5
Chr1	15628228	-	CHG	0.375
Chr1	15628274	-	CHG	0.3
Chr1	15628345	-	CHG	0.21428571428571427
Chr1	15628397	-	CHG	0.35714285714285715
Chr1	15628421	+	CHG	0.4
Chr1	15628423	-	CHG	0.21428571428571427
Chr1	15628438	+	CHG	0.8
Chr1	15628440	-	CHG	0.3076923076923077
Chr1	15628447	-	CHG	0.3333333333333333
Chr1	15628529	+	CHG	0.3333333333333333
Chr1	15628531	-	CHG	0.3333333333333333
Chr1	15628660	+	CHG	0.5714285714285714
Chr1	15628675	+	CHG	0.2
Chr1	15628677	-	CHG	0.4
Chr1	15628756	+	CHG	0.3333333333333333
Chr1	15628759	+	CHG	0.2857142857142857
Chr1	15628800	+	CHG	0.4666666666666667
Chr1	15628817	+	CHG	0.25
Chr1	15628830	+	CHG	0.38461538461538464
Chr1	15628846	+	CHG	0.15384615384615385
Chr1	15629164	-	CHG	0.4
Chr1	15629182	-	CHG	0.42857142857142855
Chr1	15629195	-	CHG	0.25
Chr1	15629254	+	CHG	0.6666666666666666
Chr1	15629256	-	CHG	0.2857142857142857
Chr1	15629296	-	CHG	0.5
Chr1	15629344	+	CHG	0.5555555555555556
Chr1	15629394	+	CHG	0.42857142857142855
Chr1	15629427	-	CHG	0.5
Chr1	15629439	-	CHG	0.3333333333333333
Chr1	15629449	-	CHG	0.4
Chr1	15629472	+	CHG	0.8
Chr1	15629512	+	CHG	0.5714285714285714
Chr1	15629514	-	CHG	0.6
Chr1	15629573	+	CHG	0.7777777777777778
Chr1	15629602	+	CHG	0.18181818181818182
Chr1	15629621	+	CHG	0.8333333333333334
Chr1	15629623	-	CHG	1.0
Chr1	15629645	+	CHG	0.6923076923076923
Chr1	15629647	-	CHG	0.4
Chr1	15629717	+	CHG	0.2222222222222222
Chr1	15629719	-	CHG	0.5
Chr1	15629746	+	CHG	0.45454545454545453
Chr1	15629748	-	CHG	0.5
Chr1	15629764	+	CHG	0.6
Chr1	15629766	-	CHG	0.7777777777777778
Chr1	15629900	+	CHG	0.3333333333333333
Chr1	15629902	-	CHG	0.36363636363636365
Chr1	15629932	+	CHG	0.3
Chr1	15629934	-	CHG	0.5333333333333333
Chr1	15629938	+	CHG	0.4166666666666667
Chr1	15629940	-	CHG	0.5
Chr1	15629970	+	CHG	0.6666666666666666
Chr1	15629972	-	CHG	0.8571428571428571
Chr1	15630066	+	CHG	0.2222222222222222
Chr1	15630068	-	CHG	0.3333333333333333
Chr1	15630175	+	CHG	0.8888888888888888
Chr1	15630177	-	CHG	0.7142857142857143
Chr1	15630182	+	CHG	0.3333333333333333
Chr1	15630356	+	CHG	0.3333333333333333
Chr1	15630403	+	CHG	0.5
Chr1	15630449	+	CHG	0.2857142857142857
Chr1	15630520	+	CHG	0.4444444444444444
Chr1	15630522	-	CHG	0.5
Chr1	15630555	+	CHG	0.4
Chr1	15630557	-	CHG	0.2857142857142857
Chr1	15630645	-	CHG	0.4166666666666667
Chr1	15630727	+	CHG	0.5714285714285714
Chr1	15630729	-	CHG	0.5454545454545454
Chr1	15630772	+	CHG	0.2222222222222222
Chr1	15630774	-	CHG	0.7272727272727273
Chr1	15630858	+	CHG	1.0
Chr1	15630929	-	CHG	0.6666666666666666
Chr1	15631037	-	CHG	0.8
Chr1	15631137	+	CHG	0.7777777777777778
Chr1	15631139	-	CHG	0.4
Chr1	15631207	+	CHG	0.375
Chr1	15631210	+	CHG	0.625
Chr1	15631223	+	CHG	0.6666666666666666
Chr1	15631353	+	CHG	0.5
Chr1	15631396	+	CHG	0.4444444444444444
Chr1	15631398	-	CHG	0.8333333333333334
Chr1	15631429	+	CHG	0.5454545454545454
Chr1	15631444	+	CHG	0.6
Chr1	15631446	-	CHG	0.6
Chr1	15631459	+	CHG	0.5384615384615384
Chr1	15631461	-	CHG	0.8
Chr1	15631633	+	CHG	0.7142857142857143
Chr1	15631635	-	CHG	0.5
Chr1	15631642	+	CHG	0.42857142857142855
Chr1	15631644	-	CHG	0.375
Chr1	15631656	-	CHG	0.375
Chr1	15631691	+	CHG	0.3333333333333333
Chr1	15631776	-	CHG	0.6
Chr1	15631794	+	CHG	0.5
Chr1	15631796	-	CHG	0.8
Chr1	15631798	+	CHG	0.5
Chr1	15631800	-	CHG	0.6
Chr1	15631838	+	CHG	0.4
Chr1	15631841	-	CHG	0.42857142857142855
Chr1	15631883	+	CHG	0.42857142857142855
Chr1	15631935	+	CHG	0.2222222222222222
Chr1	15631937	-	CHG	0.8
Chr1	15631944	+	CHG	0.2222222222222222
Chr1	15631992	+	CHG	0.7333333333333333
Chr1	15632111	+	CHG	0.21428571428571427
Chr1	15632144	+	CHG	0.625
Chr1	15632146	-	CHG	0.6
Chr1	15632177	+	CHG	0.6666666666666666
Chr1	15632179	-	CHG	0.8181818181818182
Chr1	15632374	+	CHG	0.14285714285714285
Chr1	15632459	-	CHG	0.375
Chr1	15632488	-	CHG	0.38461538461538464
Chr1	15632823	+	CHG	0.5
Chr1	15632825	-	CHG	0.5714285714285714
Chr1	15632827	+	CHG	0.6
Chr1	15632829	-	CHG	0.5714285714285714
Chr1	15632911	+	CHG	1.0
Chr1	15632913	-	CHG	0.6666666666666666
Chr1	15632917	+	CHG	0.8
Chr1	15632919	-	CHG	0.5
Chr1	15632949	+	CHG	1.0
Chr1	15632951	-	CHG	0.7142857142857143
Chr1	15632983	-	CHG	0.375
Chr1	15633119	-	CHG	0.625
Chr1	15633148	-	CHG	0.5714285714285714
Chr1	15633166	-	CHG	0.5714285714285714
Chr1	15633236	+	CHG	0.3333333333333333
Chr1	15633238	-	CHG	0.4
Chr1	15633286	+	CHG	0.6666666666666666
Chr1	15633312	+	CHG	0.6
Chr1	15633350	+	CHG	0.5
Chr1	15633404	-	CHG	0.4
Chr1	15633408	-	CHG	0.4
Chr1	15633448	-	CHG	1.0
Chr1	15633663	+	CHG	0.2857142857142857
Chr1	15634074	+	CHG	0.5
Chr1	15634076	-	CHG	0.25
Chr1	15634121	+	CHG	0.3333333333333333
Chr1	15634344	+	CHG	0.5
Chr1	15634346	-	CHG	0.5555555555555556
Chr1	15634363	+	CHG	0.375
Chr1	15635269	-	CHG	0.375
Chr1	15635356	-	CHG	0.18181818181818182
Chr1	15635800	-	CHG	0.2222222222222222
Chr1	15636484	+	CHG	0.3333333333333333
Chr1	15636489	+	CHG	0.7142857142857143
Chr1	15636491	-	CHG	0.6
Chr1	15636578	+	CHG	0.2222222222222222
Chr1	15636638	+	CHG	0.3
Chr1	15636656	+	CHG	0.5
Chr1	15636658	-	CHG	0.6363636363636364
Chr1	15636771	+	CHG	0.16666666666666666
Chr1	15636777	+	CHG	0.2727272727272727
Chr1	15636779	-	CHG	0.3333333333333333
Chr1	15636909	+	CHG	0.2857142857142857
Chr1	15636959	+	CHG	0.2
Chr1	15637012	+	CHG	0.875
Chr1	15637355	+	CHG	0.5
Chr1	15637478	+	CHG	0.42857142857142855
Chr1	15637642	+	CHG	0.6
Chr1	15637807	+	CHG	0.8
Chr1	15637809	-	CHG	0.5714285714285714
Chr1	15637821	+	CHG	0.6
Chr1	15637823	-	CHG	0.23076923076923078
Chr1	15637851	-	CHG	0.14285714285714285
Chr1	15637931	-	CHG	0.9
Chr1	15637979	-	CHG	0.625
Chr1	15638064	-	CHG	0.2857142857142857
Chr1	15638114	-	CHG	1.0
Chr1	15638136	-	CHG	0.6666666666666666
Chr1	15638151	-	CHG	0.8
Chr1	15638235	-	CHG	0.6
Chr1	15638599	+	CHG	0.5714285714285714
Chr1	15638619	+	CHG	0.375
Chr1	15638631	+	CHG	0.8333333333333334
Chr1	15638671	+	CHG	0.375
Chr1	15638682	+	CHG	1.0
Chr1	15638822	+	CHG	0.875
Chr1	15638824	-	CHG	1.0
Chr1	15638879	+	CHG	1.0
Chr1	15638881	-	CHG	0.5714285714285714
Chr1	15638918	+	CHG	0.5
Chr1	15638920	-	CHG	0.5714285714285714
Chr1	15638936	+	CHG	0.6666666666666666
Chr1	15638938	-	CHG	0.5
Chr1	15638946	+	CHG	0.6666666666666666
Chr1	15638948	-	CHG	0.4
Chr1	15638958	+	CHG	0.4
Chr1	15638960	-	CHG	0.7142857142857143
Chr1	15638981	+	CHG	0.375
Chr1	15639051	+	CHG	0.5
Chr1	15639109	+	CHG	0.5
Chr1	15639161	-	CHG	0.6666666666666666
Chr1	15639192	-	CHG	0.42857142857142855
Chr1	15639207	-	CHG	0.7142857142857143
Chr1	15639219	-	CHG	0.5
Chr1	15639290	+	CHG	0.4
Chr1	15639394	+	CHG	0.2857142857142857
Chr1	15639455	+	CHG	0.5
Chr1	15639489	+	CHG	0.8
Chr1	15639493	+	CHG	0.4
Chr1	15639501	+	CHG	0.6
Chr1	15639535	+	CHG	0.4
Chr1	15640043	-	CHG	0.3333333333333333
Chr1	15640179	+	CHG	0.6
Chr1	15640181	-	CHG	0.5714285714285714
Chr1	15640246	-	CHG	0.3333333333333333
Chr1	15640285	+	CHG	0.5
Chr1	15640287	-	CHG	0.6666666666666666
Chr1	15640514	+	CHG	0.6666666666666666
Chr1	15640517	+	CHG	0.5714285714285714
Chr1	15640561	+	CHG	0.2222222222222222
Chr1	15640610	+	CHG	0.5714285714285714
Chr1	15640657	+	CHG	0.8333333333333334
Chr1	15640684	+	CHG	0.5
Chr1	15640746	+	CHG	0.6
Chr1	15640764	+	CHG	0.6666666666666666
Chr1	15640766	-	CHG	0.4
Chr1	15640782	+	CHG	0.3333333333333333
Chr1	15640820	+	CHG	0.6
Chr1	15640823	+	CHG	0.6
Chr1	15640826	+	CHG	0.6
Chr1	15640881	+	CHG	0.8
Chr1	15640895	+	CHG	0.6
Chr1	15640985	+	CHG	1.0
Chr1	15640990	+	CHG	0.6666666666666666
Chr1	15641062	+	CHG	0.3333333333333333
Chr1	15641064	-	CHG	0.4
Chr1	15641073	+	CHG	0.8571428571428571
Chr1	15641075	-	CHG	0.625
Chr1	15641092	-	CHG	0.5555555555555556
Chr1	15641151	+	CHG	0.8
Chr1	15641153	-	CHG	0.75
Chr1	15641212	+	CHG	0.4
Chr1	15641220	-	CHG	0.3333333333333333
Chr1	15641227	+	CHG	0.5
Chr1	15641229	-	CHG	0.3333333333333333
Chr1	15641398	+	CHG	0.14285714285714285
Chr1	15641423	+	CHG	0.3333333333333333
Chr1	15641676	-	CHG	0.15384615384615385
Chr1	15641697	+	CHG	0.4
Chr1	15641699	-	CHG	0.26666666666666666
Chr1	15642462	+	CHG	0.21052631578947367
Chr1	15642877	+	CHG	0.4
Chr1	15642879	-	CHG	0.2222222222222222
Chr1	15642903	+	CHG	0.2727272727272727
Chr1	15642905	-	CHG	0.3
Chr1	15643029	+	CHG	0.125
Chr1	15643031	-	CHG	0.42857142857142855
Chr1	15643127	+	CHG	0.2857142857142857
Chr1	15643129	-	CHG	0.4
Chr1	15643474	+	CHG	0.5
Chr1	15643700	+	CHG	0.5
Chr1	15644314	+	CHG	0.23076923076923078
Chr1	15644316	-	CHG	0.375
Chr1	15644366	+	CHG	0.18181818181818182
Chr1	15645089	+	CHG	0.2727272727272727
Chr1	15645132	+	CHG	0.7
Chr1	15645134	-	CHG	0.4444444444444444
Chr1	15645164	+	CHG	0.8571428571428571
Chr1	15645166	-	CHG	0.5555555555555556
Chr1	15646322	+	CHG	0.36363636363636365
Chr1	15646324	-	CHG	0.2222222222222222
Chr1	15646328	-	CHG	0.3333333333333333
Chr1	15646343	+	CHG	0.2
Chr1	15646346	-	CHG	0.2
Chr1	15646370	+	CHG	0.375
Chr1	15646372	-	CHG	0.2222222222222222
Chr1	15646442	-	CHG	0.75
Chr1	15646488	-	CHG	1.0
Chr1	15646523	-	CHG	0.2
Chr1	15646691	+	CHG	0.2857142857142857
Chr1	15646693	-	CHG	0.23076923076923078
Chr1	15646767	-	CHG	0.25
Chr1	15646776	+	CHG	0.7
Chr1	15646778	-	CHG	0.5454545454545454
Chr1	15646794	+	CHG	0.3
Chr1	15646796	-	CHG	0.36363636363636365
Chr1	15646916	+	CHG	0.3333333333333333
Chr1	15647011	+	CHG	0.3333333333333333
Chr1	15647072	+	CHG	0.5555555555555556
Chr1	15647074	-	CHG	0.75
Chr1	15647129	+	CHG	0.5714285714285714
Chr1	15647131	-	CHG	0.6
Chr1	15647221	-	CHG	0.36363636363636365
Chr1	15647234	-	CHG	0.9
Chr1	15647366	-	CHG	0.6666666666666666
Chr1	15647415	-	CHG	0.4
Chr1	15647530	+	CHG	0.75
Chr1	15647559	+	CHG	0.4444444444444444
Chr1	15647564	+	CHG	0.2222222222222222
Chr1	15647576	+	CHG	0.7777777777777778
Chr1	15647600	+	CHG	0.625
Chr1	15647602	-	CHG	0.8
Chr1	15647615	+	CHG	0.5714285714285714
Chr1	15647722	+	CHG	0.8888888888888888
Chr1	15647752	+	CHG	0.6153846153846154
Chr1	15647812	+	CHG	0.38461538461538464
Chr1	15647836	+	CHG	0.5
Chr1	15647873	+	CHG	0.42857142857142855
Chr1	15647881	+	CHG	0.3333333333333333
Chr1	15647915	-	CHG	1.0
Chr1	15647927	-	CHG	0.6
Chr1	15647947	-	CHG	0.8
Chr1	15647975	-	CHG	0.4
Chr1	15648047	+	CHG	0.4
Chr1	15648049	-	CHG	0.42857142857142855
Chr1	15648084	-	CHG	0.42857142857142855
Chr1	15648091	+	CHG	0.7272727272727273
Chr1	15648093	-	CHG	0.2857142857142857
Chr1	15648121	+	CHG	0.5384615384615384
Chr1	15648123	-	CHG	0.42857142857142855
Chr1	15648195	+	CHG	0.4444444444444444
Chr1	15648219	+	CHG	0.875
Chr1	15648248	+	CHG	0.3333333333333333
Chr1	15648265	+	CHG	0.6666666666666666
Chr1	15648301	+	CHG	1.0
Chr1	15648317	+	CHG	0.6666666666666666
Chr1	15648341	+	CHG	0.3333333333333333
Chr1	15648374	+	CHG	0.5
Chr1	15648470	+	CHG	1.0
Chr1	15648562	-	CHG	0.6
Chr1	15648574	-	CHG	0.4
Chr1	15648628	-	CHG	0.6666666666666666
Chr1	15648632	-	CHG	0.3333333333333333
Chr1	15648677	-	CHG	0.5
Chr1	15648689	-	CHG	0.375
Chr1	15648713	-	CHG	0.3333333333333333
Chr1	15648881	-	CHG	0.5
Chr1	15648910	-	CHG	0.6666666666666666
Chr1	15648915	-	CHG	0.5
Chr1	15648918	+	CHG	0.6
Chr1	15648920	-	CHG	0.7
Chr1	15648921	+	CHG	0.4
Chr1	15648956	-	CHG	0.6666666666666666
Chr1	15649022	-	CHG	0.7
Chr1	15649031	-	CHG	0.7272727272727273
Chr1	15649264	+	CHG	0.6
Chr1	15649272	+	CHG	0.8
Chr1	15649390	-	CHG	0.42857142857142855
Chr1	15649463	+	CHG	0.5714285714285714
Chr1	15649491	+	CHG	0.2
Chr1	15649512	-	CHG	0.5555555555555556
Chr1	15649523	+	CHG	0.5
Chr1	15649526	-	CHG	0.5555555555555556
Chr1	15649557	-	CHG	0.42857142857142855
Chr1	15649615	+	CHG	0.2857142857142857
Chr1	15649618	-	CHG	0.3333333333333333
Chr1	15649671	+	CHG	0.6666666666666666
Chr1	15649711	+	CHG	0.9
Chr1	15649740	+	CHG	0.45454545454545453
Chr1	15649750	+	CHG	0.6666666666666666
Chr1	15649758	+	CHG	0.6363636363636364
Chr1	15649760	-	CHG	0.4
Chr1	15649786	+	CHG	0.4
Chr1	15649788	-	CHG	0.7142857142857143
Chr1	15649855	+	CHG	0.25
Chr1	15649858	-	CHG	0.625
Chr1	15649877	+	CHG	0.45454545454545453
Chr1	15653378	+	CHG	0.25
Chr1	15653482	+	CHG	0.5
Chr1	15653519	+	CHG	0.8888888888888888
Chr1	15653521	-	CHG	0.6
Chr1	15653526	+	CHG	0.2
Chr1	15653535	+	CHG	0.18181818181818182
Chr1	15653537	-	CHG	0.6
Chr1	15653561	+	CHG	0.8333333333333334
Chr1	15653573	+	CHG	0.9166666666666666
Chr1	15653575	-	CHG	0.8571428571428571
Chr1	15653618	+	CHG	0.2
Chr1	15653620	-	CHG	0.5555555555555556
Chr1	15653662	+	CHG	0.2857142857142857
Chr1	15653664	-	CHG	0.5
Chr1	15653670	+	CHG	0.2857142857142857
Chr1	15653673	-	CHG	0.6666666666666666
Chr1	15653698	+	CHG	0.6666666666666666
Chr1	15653700	-	CHG	0.5714285714285714
Chr1	15653704	+	CHG	0.6666666666666666
Chr1	15653706	-	CHG	0.6666666666666666
Chr1	15653758	+	CHG	0.6
Chr1	15653927	+	CHG	0.6666666666666666
Chr1	15653940	+	CHG	0.5
Chr1	15653985	+	CHG	0.375
Chr1	15654049	+	CHG	0.6
Chr1	15654312	-	CHG	0.6
Chr1	15654543	+	CHG	1.0
Chr1	15654550	+	CHG	0.4
Chr1	15654563	+	CHG	0.8333333333333334
Chr1	15654572	+	CHG	0.8333333333333334
Chr1	15654588	+	CHG	0.5714285714285714
Chr1	15654597	+	CHG	0.8571428571428571
Chr1	15654601	+	CHG	0.8571428571428571
Chr1	15654612	+	CHG	1.0
Chr1	15654628	+	CHG	0.4
Chr1	15654651	+	CHG	0.42857142857142855
Chr1	15654679	+	CHG	0.7142857142857143
Chr1	15654687	+	CHG	1.0
Chr1	15654698	+	CHG	1.0
Chr1	15654727	+	CHG	0.4
Chr1	15654764	+	CHG	1.0
Chr1	15654766	-	CHG	0.6
Chr1	15654776	+	CHG	0.5714285714285714
Chr1	15654778	-	CHG	1.0
Chr1	15654834	+	CHG	0.8
Chr1	15654848	-	CHG	0.4
Chr1	15654900	-	CHG	1.0
Chr1	15654947	-	CHG	0.6
Chr1	15654981	-	CHG	0.8333333333333334
Chr1	15654998	-	CHG	0.8333333333333334
Chr1	15655054	+	CHG	0.8
Chr1	15655056	-	CHG	1.0
Chr1	15655091	+	CHG	0.8
Chr1	15655093	-	CHG	0.6
Chr1	15655098	+	CHG	0.6
Chr1	15655100	-	CHG	0.4
Chr1	15655107	+	CHG	1.0
Chr1	15655109	-	CHG	0.6
Chr1	15655131	-	CHG	0.4
Chr1	15655237	-	CHG	0.6
Chr1	15655257	-	CHG	1.0
Chr1	15655361	-	CHG	0.18181818181818182
Chr1	15655398	-	CHG	0.5555555555555556
Chr1	15655412	+	CHG	0.5
Chr1	15655414	-	CHG	0.7272727272727273
Chr1	15655415	+	CHG	0.3333333333333333
Chr1	15655417	-	CHG	0.2
Chr1	15655460	-	CHG	0.7142857142857143
Chr1	15656018	-	CHG	0.8
Chr1	15656043	-	CHG	0.6
Chr1	15656229	+	CHG	1.0
Chr1	15656283	+	CHG	0.6
Chr1	15656285	-	CHG	0.6
Chr1	15656312	+	CHG	0.8
Chr1	15656344	+	CHG	0.8
Chr1	15656401	+	CHG	0.6666666666666666
Chr1	15656446	+	CHG	0.5
Chr1	15656477	+	CHG	0.7142857142857143
Chr1	15656479	-	CHG	0.4
Chr1	15656541	+	CHG	0.3333333333333333
Chr1	15656591	+	CHG	0.7142857142857143
Chr1	15656593	-	CHG	0.42857142857142855
Chr1	15656598	+	CHG	0.4
Chr1	15656924	+	CHG	0.5
Chr1	15657506	+	CHG	0.7
Chr1	15657541	+	CHG	0.8333333333333334
Chr1	15657568	+	CHG	0.6
Chr1	15657581	+	CHG	0.8
Chr1	15657590	+	CHG	0.6
Chr1	15657605	+	CHG	0.5555555555555556
Chr1	15657796	+	CHG	0.4
Chr1	15657821	+	CHG	0.5555555555555556
Chr1	15657845	+	CHG	0.375
Chr1	15658011	-	CHG	0.6
Chr1	15658252	-	CHG	0.42857142857142855
Chr1	15658272	-	CHG	0.7142857142857143
Chr1	15658305	-	CHG	1.0
Chr1	15658393	+	CHG	0.25
Chr1	15658414	-	CHG	0.6
Chr1	15658427	+	CHG	0.2222222222222222
Chr1	15658430	+	CHG	0.3333333333333333
Chr1	15658468	+	CHG	0.8181818181818182
Chr1	15658470	-	CHG	0.8
Chr1	15658585	-	CHG	0.6
Chr1	15658589	+	CHG	0.5
Chr1	15658591	-	CHG	0.6
Chr1	15658616	+	CHG	0.6666666666666666
Chr1	15658618	-	CHG	0.8333333333333334
Chr1	15658628	+	CHG	0.625
Chr1	15658630	-	CHG	0.6
Chr1	15658640	+	CHG	0.625
Chr1	15658642	-	CHG	0.6
Chr1	15658835	+	CHG	0.625
Chr1	15658988	+	CHG	0.5555555555555556
Chr1	15659010	+	CHG	0.6666666666666666
Chr1	15659182	-	CHG	0.6666666666666666
Chr1	15659190	+	CHG	0.3333333333333333
Chr1	15659192	-	CHG	0.3333333333333333
Chr1	15659222	+	CHG	0.7777777777777778
Chr1	15659224	-	CHG	0.7142857142857143
Chr1	15659293	+	CHG	0.4
Chr1	15659416	+	CHG	0.8333333333333334
Chr1	15659418	-	CHG	0.5
Chr1	15659444	+	CHG	0.6666666666666666
Chr1	15659446	-	CHG	0.5
Chr1	15659485	+	CHG	0.8571428571428571
Chr1	15659487	-	CHG	0.75
Chr1	15659527	+	CHG	0.5
Chr1	15659529	-	CHG	0.6363636363636364
Chr1	15659539	+	CHG	0.42857142857142855
Chr1	15659541	-	CHG	0.45454545454545453
Chr1	15659552	+	CHG	0.5714285714285714
Chr1	15659554	-	CHG	0.45454545454545453
Chr1	15659569	+	CHG	0.5
Chr1	15659571	-	CHG	0.5454545454545454
Chr1	15659597	-	CHG	0.4
Chr1	15659616	-	CHG	0.75
Chr1	15659942	-	CHG	0.3333333333333333
Chr1	15659968	-	CHG	0.8
Chr1	15659996	-	CHG	1.0
Chr1	15660002	-	CHG	0.8
Chr1	15660119	+	CHG	0.6
Chr1	15660121	-	CHG	1.0
Chr1	15660149	+	CHG	0.3333333333333333
Chr1	15660151	-	CHG	0.42857142857142855
Chr1	15660152	+	CHG	0.3333333333333333
Chr1	15660154	-	CHG	0.5714285714285714
Chr1	15660307	+	CHG	0.875
Chr1	15660309	-	CHG	0.8333333333333334
Chr1	15660315	+	CHG	0.7777777777777778
Chr1	15660317	-	CHG	1.0
Chr1	15660348	+	CHG	0.7
Chr1	15660350	-	CHG	0.8
Chr1	15660429	+	CHG	0.6666666666666666
Chr1	15660502	+	CHG	0.6666666666666666
Chr1	15660576	-	CHG	0.4
Chr1	15660579	-	CHG	0.5
Chr1	15660599	+	CHG	0.3333333333333333
Chr1	15660602	-	CHG	0.8
Chr1	15660633	+	CHG	0.6
Chr1	15660647	+	CHG	0.8333333333333334
Chr1	15660649	-	CHG	0.8
Chr1	15660879	-	CHG	0.6
Chr1	15661032	+	CHG	0.3333333333333333
Chr1	15661047	+	CHG	0.5
Chr1	15661085	+	CHG	0.4
Chr1	15661097	+	CHG	1.0
Chr1	15661101	+	CHG	0.6
Chr1	15661207	-	CHG	0.6
Chr1	15661406	-	CHG	0.8333333333333334
Chr1	15661424	-	CHG	0.6666666666666666
Chr1	15661434	-	CHG	0.5
Chr1	15661620	+	CHG	0.5
Chr1	15662086	-	CHG	0.3333333333333333
Chr1	15662309	-	CHG	1.0
Chr1	15662372	-	CHG	0.6
Chr1	15662444	-	CHG	0.4
Chr1	15662470	-	CHG	0.4
Chr1	15662491	-	CHG	0.4
Chr1	15662554	-	CHG	1.0
Chr1	15662575	+	CHG	0.6666666666666666
Chr1	15662577	-	CHG	0.8333333333333334
Chr1	15662604	+	CHG	0.875
Chr1	15662606	-	CHG	1.0
Chr1	15662609	+	CHG	0.875
Chr1	15662611	-	CHG	1.0
Chr1	15662617	+	CHG	0.75
Chr1	15662619	-	CHG	0.6
Chr1	15662777	-	CHG	1.0
Chr1	15662820	+	CHG	0.6
Chr1	15662827	+	CHG	0.4
Chr1	15662865	-	CHG	0.8
Chr1	15662881	+	CHG	0.4
Chr1	15662883	-	CHG	0.8
Chr1	15662907	-	CHG	0.5
Chr1	15662912	-	CHG	0.6666666666666666
Chr1	15662924	-	CHG	1.0
Chr1	15662936	+	CHG	0.6
Chr1	15662938	-	CHG	0.5
Chr1	15662945	-	CHG	0.6666666666666666
Chr1	15663128	-	CHG	0.6666666666666666
Chr1	15663187	-	CHG	0.7142857142857143
Chr1	15663196	-	CHG	0.875
Chr1	15663516	-	CHG	0.8
Chr1	15664091	-	CHG	0.25
Chr1	15664763	-	CHG	1.0
Chr1	15664780	-	CHG	0.5714285714285714
Chr1	15665027	+	CHG	0.6
Chr1	15665959	+	CHG	0.8
Chr1	15665995	+	CHG	0.6666666666666666
Chr1	15666029	+	CHG	0.4
Chr1	15666050	+	CHG	0.4
Chr1	15666145	+	CHG	0.4
Chr1	15666222	+	CHG	0.4
Chr1	15666230	+	CHG	0.8
